,License #,is_ADU_builder,ADU_performance_score,Bldg-New_count,Bldg-Alter/Repair_count,Bldg-Addition_count,2020_proj_count,2019_proj_count,2018_proj_count,2017_proj_count,2016_proj_count,2015_proj_count,2014_proj_count,2013_proj_count,2020_performance,2019_performance,2018_performance,2017_performance,2016_performance,2015_performance,2014_performance,2013_performance,2020_avg_numb_insp,2019_avg_numb_insp,2018_avg_numb_insp,2017_avg_numb_insp,2016_avg_numb_insp,2015_avg_numb_insp,2014_avg_numb_insp,2013_avg_numb_insp,numb_revs,rate,Home Additions,New Constructions,Garage Constructions,< $5k,$5k-$20k,$20k-$50k,$50k-$100k,$250k-$500k,experience,non_ADU_proj_count,non_ADU_avg_insp,w_avg_time_per_insp,avg_construction_time,non_ADU_avg_time_per_insp,ADU_proj_count,non_ADU_avg_eval,BusinessType,BusinessName,Address,City,State,ZIP Code,County,PhoneNumber,IssueDate,ExpirationDate,Classification(s),Status,SuretyCompany,ContractorBondNumber,BondEffectiveDate,BondCancellationDate,WorkersCompCoverageType,WorkersCompInsuranceCompany,WorkersCompPolicyNumber,EffectiveDate,ExpirationDate1,CancellationDate,WorkersCompSuspendDate
118,639550.0,True,23.21527117031399,1.0,6.0,4.0,0.0,2.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,14.625,21.18977272727273,25.2,33.611111111111114,0.0,0.0,28.066666666666666,0.0,4.5,12.833333333333334,5.0,18.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2507.0,9.0,11.11111111111111,19.064461530078994,248.88888888888889,20.96478675645342,2.0,90666.66666666667,Sole Owner,ROK CONSTRUCTION,15740 SHERMAN WAY # 211,VAN NUYS,CA,91406.0,Los Angeles,(818) 782 4210,03/14/1992,06/30/2022,B,CLEAR,STATE NATIONAL INSURANCE COMPANY INC,SSI08306,08/14/2018,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9254609,05/24/2019,05/24/2021,,
119,424795.0,True,42.92307692307692,2.0,4.0,5.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,3.0,0.0,0.0,19.133333333333333,32.86435897435897,0.0,23.57688492063492,32.36363636363637,19.166666666666668,0.0,0.0,15.0,16.666666666666668,0.0,17.333333333333332,11.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2709.0,10.0,13.7,24.04800404184333,291.0,23.539762445887447,1.0,165467.4,Sole Owner,ADORN CONSTRUCTION,19528 VENTURA BLVD #313,TARZANA,CA,91356.0,Los Angeles,(818) 903 2940,07/02/1982,01/31/2021,B,CLEAR,HUDSON INSURANCE COMPANY,30037808,08/25/2019,,Workers' Compensation Insurance,INSURANCE COMPANY OF THE WEST,WSD504690401,03/07/2020,03/07/2021,,
120,966738.0,True,14.05435651478817,5.0,6.0,12.0,0.0,6.0,4.0,5.0,5.0,3.0,0.0,0.0,0.0,14.78958078958079,15.856547619047618,21.432403870639163,15.84735294117647,20.098484848484848,0.0,0.0,0.0,12.333333333333334,11.75,9.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1848.0,21.0,12.095238095238095,17.235688471888476,187.14285714285714,17.620218118327358,2.0,185165.85714285713,Sole Owner,LOCAL CONSTRUCTION REMODELING,14901 TUBA STREET,MISSION HILLS,CA,91345.0,Los Angeles,(818) 642 2333,10/13/2011,10/31/2021,B| C10,CLEAR,GREAT AMERICAN INSURANCE COMPANY,2047527,09/23/2017,,License does not have current W/C,STATE COMPENSATION INSURANCE FUND,9072407,09/20/2013,09/20/2020,,
121,955824.0,True,15.4112227492297,2.0,43.0,11.0,1.0,13.0,18.0,12.0,2.0,5.0,4.0,1.0,9.333333333333334,18.737323860350177,20.60450937950938,19.803141534391532,14.25,23.166666666666664,20.09027777777778,9.75,6.0,8.23076923076923,6.777777777777778,8.333333333333334,6.5,8.8,8.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2675.0,43.0,6.837209302325581,19.927172746137753,139.5581395348837,19.90475770999027,13.0,22282.93023255814,Corporation,PEARL REMODELING,6803 YARMOUTH AVENUE,RESEDA,CA,91335.0,Los Angeles,(800) 742 3585,12/21/2010,12/31/2020,B,CLEAR,WESCO INSURANCE COMPANY,04WB011675,01/01/2016,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9037094,01/01/2013,01/01/2021,,
122,560243.0,True,19.842105263157894,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.921052631578945,0.0,0.0,0.0,27.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2270.0,2.0,5.0,42.35872235872236,173.0,36.5,1.0,40000.0,Corporation,FORSYTH CONSTRUCTION INC,578 WASHINGTON BLVD #377,MARINA DEL REY,CA,90292.0,Los Angeles,(310) 559 8966,03/10/1989,10/31/2020,B| C36,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC1049476,01/01/2016,,Workers' Compensation Insurance,NORGUARD INSURANCE COMPANY,WSA505136900,11/03/2019,11/03/2020,,
123,1043668.0,True,8.7,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,1.0,7.0,10.0,70.0,10.0,1.0,17500.0,Sole Owner,LOZOYA CONSTRUCTION,4532 ORCHARD AVE,LOS ANGELES,CA,90037.0,Los Angeles,(323) 309 0865,08/28/2018,08/31/2020,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100402890,08/01/2018,,Exempt,,,02/18/2020,,,
124,994709.0,True,25.391304347826086,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.070652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0,1.0,12.0,34.75,417.0,34.75,1.0,215000.0,Corporation,ENERGY GREEN BUILDERS,20305 OXNARD STREET,WOODLAND HILLS,CA,91367.0,Los Angeles,(323) 494 2323,07/16/2014,07/31/2020,B,CLEAR,SURETEC INSURANCE COMPANY,470513,05/01/2020,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9168064,10/14/2016,10/14/2020,,
125,935108.0,True,17.056412107461455,0.0,16.0,0.0,2.0,6.0,5.0,2.0,1.0,0.0,0.0,0.0,13.916666666666668,20.73888888888889,22.775757575757577,11.7375,19.75,0.0,0.0,0.0,5.5,5.5,7.0,6.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1605.0,14.0,5.642857142857143,19.492598122866895,102.21428571428571,19.392261904761902,2.0,8892.857142857143,Corporation,ARROWHEAD REMODELING & DESIGN INC,18345 VENTURA BLVD #212,TARZANA,CA,91356.0,Los Angeles,(800) 270 6997,07/06/2009,07/31/2021,B| D28,CLEAR,SURETEC INDEMNITY COMPANY,143602,05/26/2020,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9227125,03/01/2018,03/01/2021,,
126,781628.0,True,11.36,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.36,14.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,1.0,7.0,14.857142857142856,104.0,14.857142857142858,1.0,50250.0,Corporation,C C S DESIGN AND CONSTRUCTION INC,4333 ADMIRALTY WAY,MARINA DEL REY,CA,90292.0,Los Angeles,(310) 821 4920,07/17/2000,01/31/2021,B,CLEAR,WESCO INSURANCE COMPANY,04WB099812,01/18/2019,,Workers' Compensation Insurance,NORGUARD INSURANCE COMPANY,CCWC115717,01/28/2020,01/28/2021,,
127,1039164.0,True,13.750000000000002,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,2.0,4.0,15.82258938244854,63.5,15.875,1.0,20000.0,,,,,,,,,,,,,,,,,,,,,,,
128,1030945.0,True,18.673288982006856,0.0,12.0,7.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,21.712903762903764,27.879920962875506,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,97.0,5.0,60.0,3.0,0.0,52.0,99.0,76.0,52.0,7.0,910.0,10.0,7.8,31.23746484442025,236.5,31.277682178932178,9.0,46720.0,Corporation,S E S BUILDERS INC,15643 SHERMAN WAY #120,VAN NUYS,CA,91406.0,Los Angeles,(877) 676 2446,09/12/2017,09/30/2021,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100353392,06/20/2017,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9221410,11/15/2017,11/15/2020,,
129,832810.0,True,8.129032258064516,1.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8.129032258064516,33.0,0.0,16.444444444444443,25.458333333333332,30.166666666666668,0.0,0.0,31.0,4.0,0.0,9.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.0,4.0,10.75,26.72432122180076,268.0,26.26736111111111,1.0,47775.0,,,,,,,,,,,,,,,,,,,,,,,
130,932094.0,True,38.875,0.0,40.0,2.0,1.0,2.0,10.0,5.0,3.0,8.0,2.0,11.0,18.75,9.708333333333332,14.1875,15.12,13.518518518518519,13.608333333333334,25.452380952380953,12.46233766233766,4.0,5.0,5.6,4.8,5.666666666666667,5.0,9.5,6.181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2710.0,41.0,5.609756097560975,13.113996677279678,74.26829268292683,13.51656987998451,1.0,19631.70731707317,Corporation,FINESSE REMODELING & CONSULTING INC,4600 ARIBA DRIVE,TARZANA,CA,91356.0,Los Angeles,(818) 881 8383,04/30/2009,04/30/2021,B,CLEAR,SURETEC INDEMNITY COMPANY,129244,01/01/2016,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,1980645,09/20/2013,09/20/2020,,
131,1034984.0,True,12.632627974361226,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.571428571428571,20.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,9.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,1.0,12.0,20.833333333333332,250.0,20.833333333333332,2.0,70000.0,Corporation,ALL STAR PRIME CONSTRUCTION SERVICES INC,123 S MESA ST,SAN PEDRO,CA,90731.0,Los Angeles,(310) 489 3518,01/18/2018,07/31/2020,B,CLEAR,PHILADELPHIA INDEMNITY INSURANCE COMPANY,PA12122500006,07/09/2018,,Exempt,,,05/31/2018,,,
132,937833.0,True,15.774152948578585,0.0,12.0,4.0,0.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,0.0,15.464814814814815,15.139488636363637,8.607692307692307,23.03333333333333,33.75,14.714285714285714,17.5625,0.0,15.666666666666666,9.25,9.0,10.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2625.0,11.0,6.7272727272727275,16.939664969141138,129.8181818181818,17.954870129870127,5.0,50327.27272727273,Corporation,I N D CONSTRUCTION INC,17941 VENTURA BLVD. #205,ENCINO,CA,91316.0,Los Angeles,(818) 578 8676,09/16/2009,11/30/2021,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100185466,01/01/2016,,Workers' Compensation Insurance,NATIONAL LIABILITY AND FIRE INSURANCE COMPANY,A9WC039967,06/20/2019,06/20/2020,,
133,797356.0,True,19.495535714285715,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.294117647058824,0.0,19.495535714285715,0.0,0.0,0.0,0.0,0.0,17.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.0,1.0,17.0,9.294117647058824,158.0,9.294117647058824,2.0,45000.0,,,,,,,,,,,,,,,,,,,,,,,
134,920152.0,True,10.371428571428572,3.0,7.0,3.0,0.0,1.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,18.5,20.06513798701299,13.685714285714287,19.81547619047619,10.75,0.0,0.0,0.0,6.0,9.5,19.5,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996.0,12.0,8.0,18.887521792622223,165.5,18.04353805916306,1.0,72437.5,Corporation,AROD INC,18351 COLIMA RD STE 144,ROWLAND HEIGHTS,CA,91748.0,Los Angeles,(323) 595 1523,07/30/2008,06/30/2020,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100250471,01/01/2016,,Workers' Compensation Insurance,BENCHMARK INSURANCE COMPANY,CST5019203,05/13/2020,05/13/2021,,
135,1027042.0,True,17.058823529411764,0.0,10.0,1.0,0.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,11.952136752136752,19.611764705882354,25.833333333333332,0.0,0.0,0.0,0.0,0.0,8.0,6.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.0,10.0,5.3,18.996274959359067,99.3,19.435641025641026,1.0,9100.0,,,,,,,,,,,,,,,,,,,,,,,
136,939885.0,True,12.769914124962984,0.0,22.0,4.0,0.0,6.0,5.0,2.0,4.0,3.0,0.0,6.0,0.0,15.076190476190476,11.638961038961039,13.0,14.995833333333334,13.96957671957672,0.0,13.644444444444446,0.0,5.0,6.4,6.0,5.5,8.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2724.0,24.0,6.125,13.900599876314159,82.625,13.895899470899472,2.0,15795.875,Corporation,PRISTINE CONSTRUCTION INC,"14320 VENTURA BL,#320",SHERMAN OAKS,CA,91423.0,Los Angeles,(818) 855 1774,11/05/2009,11/30/2021,B,CLEAR,OHIO CASUALTY INSURANCE COMPANY (THE),253827C,08/26/2019,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9144553,08/10/2016,08/10/2020,,
137,998847.0,True,10.130434782608695,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,27.4,10.130434782608695,0.0,16.0,0.0,0.0,0.0,0.0,5.0,23.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1570.0,2.0,4.5,23.62478026651545,100.5,21.7,1.0,10250.0,Sole Owner,PAARS DESIGN & BUILD,P O BOX 881504,LOS ANGELES,CA,90009.0,Los Angeles,(213) 394 5635,11/25/2014,11/30/2020,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100260372,01/01/2016,,Exempt,,,11/20/2018,,,
138,714503.0,True,10.285714285714286,0.0,3.0,7.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,14.30952380952381,0.0,8.222222222222221,0.0,25.621568627450984,30.50634920634921,49.125,0.0,10.0,0.0,9.0,0.0,14.666666666666666,10.666666666666666,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421.0,9.0,11.0,22.21164420694301,254.33333333333334,27.118256561884014,1.0,103666.77777777778,Sole Owner,ZAVATTO BROTHERS CONSTRUCTION,9745 OAKDALE AVE,CHATSWORTH,CA,91311.0,Los Angeles,(818) 809 8832,10/30/1995,03/31/2022,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100114755,01/01/2016,,Workers' Compensation Insurance,FALLS LAKE FIRE AND CASUALTY COMPANY,FLA00174603,09/30/2019,09/30/2020,,
139,637751.0,True,34.40395141451415,1.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,28.32361111111111,26.28125,0.0,0.0,33.333333333333336,0.0,0.0,0.0,12.0,32.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2318.0,3.0,14.333333333333334,21.081156326781326,370.0,24.47152777777778,2.0,41666.666666666664,Corporation,REUSS ENTERPRISES CORPORATION,23777 MULHOLAND HWY SPC #15,CALABASAS,CA,91302.0,Los Angeles,(818) 800 7026,02/12/1992,01/31/2021,A| B| HAZ| C47,CLEAR,HUDSON INSURANCE COMPANY,30006137,01/01/2016,,Workers' Compensation Insurance,HARTFORD FIRE INSURANCE COMPANY,59WECDZ8896,07/29/2016,07/29/2020,,
140,979440.0,True,23.533333333333335,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,23.533333333333335,0.0,0.0,12.25,0.0,12.727272727272727,0.0,0.0,15.0,0.0,0.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2466.0,2.0,7.5,12.35927456382002,94.5,12.488636363636363,1.0,57250.0,Corporation,BAYPOST BUILDERS INC,22263 BUENA VENTURA ST,WOODLAND HILLS,CA,91634.0,Los Angeles,(310) 926 8225,12/15/2012,12/31/2020,B,CLEAR,OLD REPUBLIC SURETY COMPANY,W150363767,11/18/2019,,Workers' Compensation Insurance,NORGUARD INSURANCE COMPANY,BAWC000402,01/01/2019,01/01/2021,,
141,787991.0,True,20.5,1.0,5.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,11.5,26.8,25.611111111111114,8.75,0.0,20.88235294117647,15.777777777777779,0.0,4.0,5.0,10.0,4.0,0.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,7.0,8.142857142857142,20.24980335719814,163.85714285714286,20.0062091503268,1.0,35285.71428571428,Corporation,INNOVATION DESIGN AND CONSTRUCTION INC,12501 BURBANK BLVD #4,VALLEY VILLAGE,CA,91007.0,Los Angeles,(888) 361 2727,11/29/2000,06/30/2021,B,CLEAR,WESCO INSURANCE COMPANY,04WB022532,01/01/2016,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9103099,06/06/2015,06/06/2021,,
142,961219.0,True,15.349014677710166,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.470588235294118,19.041666666666668,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,1.0,17.0,23.0,391.0,23.0,2.0,202000.0,Corporation,C B HOME CONSTRUCTION,1168 N SAN GABRIEL BLVD UNIT P,ROSEMEAD,CA,91770.0,Los Angeles,(626) 279 5657,05/19/2011,05/31/2021,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100162006,01/01/2016,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9153719,12/19/2016,12/19/2020,,
143,1000004.0,True,24.87687992232172,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,15.538461538461538,35.53333333333333,0.0,25.19642857142857,0.0,0.0,0.0,0.0,26.0,15.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1630.0,2.0,5.5,24.458413325804628,147.5,25.19642857142857,2.0,9250.0,Sole Owner,SOUTH COAST CONSTRUCTION AND DEVELOPMENT,8812 W PICO BLVD #211,LOS ANGELES,CA,90035.0,Los Angeles,(818) 266 7487,01/10/2015,01/31/2021,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100264026,01/01/2016,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9242239,12/04/2018,12/04/2020,,
144,653077.0,True,16.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,16.5,0.0,0.0,33.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1989.0,2.0,12.0,17.798206278026907,246.0,23.0,1.0,75000.0,Sole Owner,DELLOS NICK CREATIONS,10411 HASKELL AVE,GRANADA HILLS,CA,91344.0,Los Angeles,(818) 620 1515,08/27/1992,08/31/2020,B| C10,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100200298,01/01/2016,,Exempt,,,08/31/2018,,,
145,1021858.0,True,22.363636363636363,0.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.824675324675326,21.541666666666668,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.0,4.0,8.75,19.320732038801964,159.75,19.47767857142857,1.0,73675.0,Corporation,C K J GROUP,22119 S VERMONT AVENUE,TORRANCE,CA,90502.0,Los Angeles,(310) 783 0282,12/16/2016,12/31/2020,B,CLEAR,WESTERN SURETY COMPANY,64723058,11/28/2019,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9203834,01/28/2018,01/28/2021,,
146,567115.0,True,15.267847652790078,2.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,16.8,41.0,28.8,13.75,0.0,0.0,0.0,0.0,19.5,4.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1895.0,4.0,7.75,27.609481831864116,189.25,24.325,2.0,55000.0,Sole Owner,MORAGA BUILDERS AND DESIGN,8436 BARDWELL AVENUE,PANORAMA,CA,91402.0,Los Angeles,(818) 402 2290,05/05/1989,05/31/2021,B,CLEAR,HUDSON INSURANCE COMPANY,30005656,01/01/2016,,Workers' Compensation Insurance,NORGUARD INSURANCE COMPANY,SOWC096492,08/11/2019,08/11/2020,,
147,1018266.0,True,16.06212933044296,4.0,1.0,4.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,31.611660079051386,23.416666666666668,25.333333333333332,0.0,0.0,0.0,0.0,0.0,11.4,7.666666666666667,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.0,7.0,7.571428571428571,32.578149838421986,235.85714285714286,31.48917748917749,2.0,158712.0,Corporation,G M BUILDERS INC,4908 YORK BLVD,LOS ANGELES,CA,90042.0,Los Angeles,(310) 497 1681,09/15/2016,09/30/2020,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100324349,09/13/2016,,Exempt,,,09/27/2018,,,
148,647310.0,True,9.823529411764707,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,9.823529411764707,0.0,0.0,0.0,17.45905172413793,0.0,18.125,0.0,17.0,0.0,0.0,0.0,18.5,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2715.0,5.0,11.4,18.100318349480386,227.6,17.858620689655172,1.0,33360.2,Corporation,ORTIZ L A CONSTRUCTION INC,P O BOX 4266,VALLEY VILLAGE,CA,91617.0,Los Angeles,(323) 302 1607,06/10/1992,10/31/2020,B,CLEAR,SURETEC INDEMNITY COMPANY,450420,10/29/2017,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9124678,02/11/2019,02/11/2021,,
149,934161.0,True,14.071428571428573,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.071428571428571,27.5,0.0,47.666666666666664,0.0,0.0,0.0,0.0,14.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,-1.0,8.0,13.0,0.0,9.0,6.0,8.0,4.0,8.0,1399.0,2.0,12.0,35.73769574944072,451.0,37.58333333333333,1.0,117500.0,Corporation,LA ROCCA BUILDERS INC,14320 VENTURA BLVD STE 724,SHERMAN OAKS,CA,91423.0,Los Angeles,(323) 829 2021,06/16/2009,06/30/2021,B,CLEAR,HUDSON INSURANCE COMPANY,10098716,10/10/2019,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9262305,10/12/2019,10/12/2020,,
150,912485.0,True,25.427783754706834,11.0,1.0,3.0,0.0,0.0,5.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,26.83632374161786,24.433138736263736,20.1595193001443,14.00438596491228,0.0,0.0,0.0,0.0,18.2,22.5,10.75,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1889.0,13.0,16.384615384615383,23.343759891127927,366.38461538461536,22.364564958605207,2.0,342692.3076923077,Corporation,GAIA CONSTRUCTION INC,2800 GLENDON AVENUE,LOS ANGELES,CA,90064.0,Los Angeles,(424) 535 3009,03/17/2008,02/28/2022,C12| B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100239307,01/01/2016,,"Leasing Firm, Temp Agency, etc",ACE AMERICAN INSURANCE COMPANY,C66362358,09/01/2019,09/01/2020,,
151,1035916.0,True,24.727272727272727,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.026785714285715,24.727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,7.5,11.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,6.0,5.0,6.0,4.0,1.0,761.0,2.0,7.5,22.90681614072032,174.0,23.026785714285715,1.0,30800.0,Corporation,ECS BUILDERS GROUP INC,12038 TIARA ST,VALLEY VILLAGE,CA,91607.0,Los Angeles,(818) 284 8092,02/14/2018,02/28/2022,B,CLEAR,NAVIGATORS INSURANCE COMPANY,NAV00022814,04/19/2020,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9230747,05/02/2018,05/02/2021,,
152,988791.0,True,18.65,0.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.96666666666667,35.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,3.0,8.333333333333334,34.510929164196796,285.3333333333333,34.52777777777778,1.0,49666.666666666664,Sole Owner,A-N-G BUILDERS,22254 DUMETZ RD,WOODLAND HILLS,CA,91364.0,Los Angeles,(818) 915 1003,12/02/2013,12/31/2021,B,CLEAR,WESCO INSURANCE COMPANY,04WB038796,01/01/2016,,Workers' Compensation Insurance,NATIONAL LIABILITY AND FIRE INSURANCE COMPANY,A9WC002030,05/12/2019,05/12/2020,,
