,permit_ID,section,date,status,inspector
1221,17016-70000-16339,BUILDING-Rough-Frame,6/22/2017,Approved,OSVALDO PARAMO
1222,17016-70000-16339,ELECTRICAL-Rough,6/22/2017,Approved,OSVALDO PARAMO
1223,17016-70000-16339,HVAC-Rough,6/22/2017,Approved,OSVALDO PARAMO
1224,17016-70000-16339,Drywall Nailing,6/23/2017,Approved,OSVALDO PARAMO
1225,17016-70000-16339,Interior/Exterior Lathing,6/23/2017,Approved,OSVALDO PARAMO
1226,17016-70000-16339,Final,7/14/2017,Not Ready for Inspection,OSVALDO PARAMO
1227,17016-70000-16339,SGSOV-Seismic Gas S/O Valve,7/14/2017,SGSOV Not Ready,OSVALDO PARAMO
1228,17016-70000-16339,Smoke Detectors,7/14/2017,Approved,OSVALDO PARAMO
1229,17016-70000-16339,ELECTRICAL-Final,7/28/2017,Approved,OSVALDO PARAMO
1230,17016-70000-16339,Final,7/28/2017,Partial Inspection,OSVALDO PARAMO
1231,17016-70000-16339,HVAC-Final,7/28/2017,Approved,OSVALDO PARAMO
1232,17016-70000-16339,PLUMBING-Final,7/28/2017,Approved,OSVALDO PARAMO
1233,17016-70000-16339,SGSOV-Seismic Gas S/O Valve,7/28/2017,SGSOV Approved,OSVALDO PARAMO
1234,17016-70000-16339,ELECTRICAL-Final,7/31/2017,Approved,OSVALDO PARAMO
1235,17016-70000-16339,Final,7/31/2017,Permit Finaled,OSVALDO PARAMO
1236,17016-70000-16339,PLUMBING-Final,7/31/2017,Approved,OSVALDO PARAMO
1237,13016-30000-09761,Final,6/3/2013,Permit Finaled,DONALD WONG
1238,13016-30000-09761,Smoke Detectors,6/3/2013,Approved,DONALD WONG
1239,16016-20000-18183,Excavation/Setback/Form/Re-Bar,11/30/2016,Approved,CHRISTOPHE COCHRAN
1240,16016-20000-18183,Wood Frame,4/14/2017,Approved,CHRISTOPHE COCHRAN
1241,16016-20000-18183,Insulation,4/17/2017,Approved,CHRISTOPHE COCHRAN
1242,16016-20000-18183,Drywall Nailing,5/3/2017,Approved,CHRISTOPHE COCHRAN
1243,16016-20000-18183,Interior/Exterior Lathing,5/3/2017,Partial Approval,CHRISTOPHE COCHRAN
1244,16016-20000-18183,Interior/Exterior Lathing,5/5/2017,Approved,CHRISTOPHE COCHRAN
1245,16016-20000-18183,Final,9/6/2017,Permit Finaled,CHRISTOPHE COCHRAN
1246,16016-20000-18183,Smoke Detectors,9/6/2017,Approved,CHRISTOPHE COCHRAN
1247,12014-10001-03871,Wood Frame,4/22/2013,Approved,EDWARD GOMEZ
1248,12014-10001-03871,Drywall Nailing,5/3/2013,Approved,EDWARD GOMEZ
1249,12014-10001-03871,Interior/Exterior Lathing,5/3/2013,Approved,EDWARD GOMEZ
1250,12014-10001-03871,Final,7/12/2013,Permit Finaled,EDWARD GOMEZ
1251,17014-20000-06097,Deputy Drilled-In Anchors,7/3/2018,Conditional Approval,VINCENT SCIPIONI
1252,17014-20000-06097,Footing/Foundation/Slab,7/11/2018,Partial Approval,VINCENT SCIPIONI
1253,17014-20000-06097,Gas Test,7/19/2018,Partial Approval,VINCENT SCIPIONI
1254,17014-20000-06097,ELECTRICAL-Rough,9/7/2018,Approved,VINCENT SCIPIONI
1255,17014-20000-06097,PLUMBING-Rough,9/7/2018,Partial Approval,VINCENT SCIPIONI
1256,17014-20000-06097,BUILDING-Rough-Frame,9/14/2018,Approved,VINCENT SCIPIONI
1257,17014-20000-06097,Green Building Rough,9/14/2018,Approved,VINCENT SCIPIONI
1258,17014-20000-06097,HVAC-Rough,9/14/2018,Approved,VINCENT SCIPIONI
1259,17014-20000-06097,Insulation,9/26/2018,Approved,VINCENT SCIPIONI
1260,17014-20000-06097,Drywall Nailing,9/27/2018,Approved,VINCENT SCIPIONI
1261,17014-20000-06097,Interior/Exterior Lathing,9/27/2018,Partial Approval,VINCENT SCIPIONI
1262,17014-20000-06097,Interior/Exterior Lathing,10/29/2018,Approved,MICHAEL PELHAM
1263,17014-20000-06097,SGSOV-Seismic Gas S/O Valve,10/29/2018,SGSOV Approved,MICHAEL PELHAM
1264,17014-20000-06097,ELECTRICAL-Final,1/14/2019,Approved,RICHARD STEINBACH
1265,17014-20000-06097,Final,1/14/2019,OK to Issue CofO,RICHARD STEINBACH
1266,17014-20000-06097,Footing/Foundation/Slab,1/14/2019,Approved,RICHARD STEINBACH
1267,17014-20000-06097,Green Building Final,1/14/2019,Approved,RICHARD STEINBACH
1268,17014-20000-06097,HVAC-Final,1/14/2019,Approved,RICHARD STEINBACH
1269,17014-20000-06097,PLUMBING-Final,1/14/2019,Approved,RICHARD STEINBACH
1270,17014-20000-06097,Smoke Detectors,1/14/2019,Approved,RICHARD STEINBACH
1271,16014-20000-06229,Footing/Foundation/Slab,3/16/2017,Partial Approval,MICHAEL TEMPLE
1272,16014-20000-06229,Underground Mechanical,3/23/2017,Not Ready for Inspection,MICHAEL TEMPLE
1273,16014-20000-06229,PLUMBING-Rough,4/6/2017,Partial Approval,MICHAEL TEMPLE
1274,16014-20000-06229,Footing/Foundation/Slab,4/11/2017,Approved,MICHAEL TEMPLE
1275,16014-20000-06229,Deputy Steel/Welding,4/19/2017,Conditional Approval,MICHAEL TEMPLE
1276,16014-20000-06229,ELECTRICAL-Rough,4/25/2017,Partial Inspection,MICHAEL TEMPLE
1277,16014-20000-06229,BUILDING-Rough-Frame,6/1/2017,Corrections Issued,MICHAEL TEMPLE
1278,16014-20000-06229,ELECTRICAL-Rough,6/1/2017,Not Ready for Inspection,MICHAEL TEMPLE
1279,16014-20000-06229,HVAC-Rough,6/1/2017,Approved,MICHAEL TEMPLE
1280,16014-20000-06229,PLUMBING-Rough,6/1/2017,Partial Approval,MICHAEL TEMPLE
1281,16014-20000-06229,BUILDING-Rough-Frame,6/7/2017,Approved,MICHAEL TEMPLE
1282,16014-20000-06229,Green Building Rough,6/7/2017,Approved,MICHAEL TEMPLE
1283,16014-20000-06229,PLUMBING-Rough,6/7/2017,Approved,MICHAEL TEMPLE
1284,16014-20000-06229,Drywall Nailing,6/14/2017,Approved,MICHAEL TEMPLE
1285,16014-20000-06229,ELECTRICAL-Rough,6/14/2017,Approved,MICHAEL TEMPLE
1286,16014-20000-06229,Final,12/19/2017,Not Ready for Inspection,SEAN WIRCH
1287,16014-20000-06229,Green Building Final,12/19/2017,Conditional Approval,SEAN WIRCH
1288,16014-20000-06229,SGSOV-Seismic Gas S/O Valve,12/19/2017,SGSOV Approved,SEAN WIRCH
1289,16014-20000-06229,Smoke Detectors,12/19/2017,Approved,SEAN WIRCH
1290,16014-20000-06229,Final,1/2/2018,Not Ready for Inspection,SEAN WIRCH
1291,16014-20000-06229,Green Building Final,1/2/2018,Not Ready for Inspection,SEAN WIRCH
1292,16014-20000-06229,Green Building Final,6/8/2018,Approved,SEAN WIRCH
1293,16014-20000-06229,Shower Pan,6/8/2018,Approved,SEAN WIRCH
1294,16014-20000-06229,Interior/Exterior Lathing,7/27/2018,Approved,SEAN WIRCH
1295,16014-20000-06229,ELECTRICAL-Final,12/21/2018,Approved,SEAN WIRCH
1296,16014-20000-06229,Final,12/21/2018,OK to Issue CofO,SEAN WIRCH
1297,16014-20000-06229,HVAC-Final,12/21/2018,Approved,SEAN WIRCH
1298,16014-20000-06229,PLUMBING-Final,12/21/2018,Approved,SEAN WIRCH
1299,13016-20000-06575,Deputy Drilled-In Anchors,4/24/2013,Approved,ROBERT WALLEN
1300,13016-20000-06575,Footing/Foundation/Slab,4/26/2013,Approved,ROBERT WALLEN
1301,13016-20000-06575,Interior/Exterior Lathing,5/31/2013,Partial Approval,ROBERT WALLEN
1302,13016-20000-06575,Rough-Elec/Plmb/HVAC,5/31/2013,Approved,ROBERT WALLEN
1303,13016-20000-06575,Insulation,6/11/2013,Approved,SURJIT VIRK
1304,13016-20000-06575,Drywall Nailing,6/19/2013,Approved,MARVIN GODFREY
1305,13016-20000-06575,ELECTRICAL-Final,9/5/2013,Not Ready for Inspection,SURJIT VIRK
1306,13016-20000-06575,Final,9/5/2013,Corrections Issued,SURJIT VIRK
1307,13016-20000-06575,SGSOV-Seismic Gas S/O Valve,9/5/2013,SGSOV Not Ready,SURJIT VIRK
1308,13016-20000-06575,Smoke Detectors,9/5/2013,Approved,SURJIT VIRK
1309,13016-20000-06575,ELECTRICAL-Final,10/8/2013,Approved,SURJIT VIRK
1310,13016-20000-06575,Final,10/8/2013,Permit Finaled,SURJIT VIRK
1311,13016-20000-06575,SGSOV-Seismic Gas S/O Valve,10/8/2013,SGSOV Approved,SURJIT VIRK
1312,13016-70000-24179,BUILDING-Rough-Frame,1/16/2014,Approved,KIRK LINKLATER
1313,13016-70000-24179,Rough-Elec/Plmb/HVAC,1/16/2014,Approved,KIRK LINKLATER
1314,13016-70000-24179,Drywall Nailing,1/28/2014,Approved,KIRK LINKLATER
1315,13016-70000-24179,Insulation,1/28/2014,Approved,KIRK LINKLATER
1316,13016-70000-24179,Interior/Exterior Lathing,2/3/2014,Approved,KIRK LINKLATER
1317,13016-70000-24179,ELECTRICAL-Final,4/3/2014,Approved,WILLIAM JIMENEZ
1318,13016-70000-24179,Final,4/3/2014,Permit Finaled,WILLIAM JIMENEZ
1319,13016-70000-24179,SGSOV-Seismic Gas S/O Valve,4/3/2014,SGSOV Approved,WILLIAM JIMENEZ
1320,13016-70000-24179,Smoke Detectors,4/3/2014,Approved,WILLIAM JIMENEZ
1321,14014-20000-00533,Footing/Foundation/Slab,7/28/2014,Not Ready for Inspection,FRED HANNUM
1322,14014-20000-00533,Footing/Foundation/Slab,7/31/2014,Approved,FRED HANNUM
1323,14014-20000-00533,Deputy Reinf. Concrete,8/6/2014,Approved,FRED HANNUM
1324,14014-20000-00533,Floor/Roof Diaphrgm/Shear Wall,2/12/2015,Partial Approval,FRED HANNUM
1325,14014-20000-00533,Floor/Roof Diaphrgm/Shear Wall,2/13/2015,Approved,FRED HANNUM
1326,14014-20000-00533,BUILDING-Rough-Frame,2/17/2015,Approved,FRED HANNUM
1327,14014-20000-00533,Green Building Rough,2/17/2015,Approved,FRED HANNUM
1328,14014-20000-00533,Rough-Elec/Plmb/HVAC,2/17/2015,Approved,FRED HANNUM
1329,14014-20000-00533,Final,7/8/2015,OK to Issue CofO,RONALD COWAN
1330,14014-20000-00533,Green Building Final,7/8/2015,Approved,RONALD COWAN
1331,14014-20000-00533,SGSOV-Seismic Gas S/O Valve,7/8/2015,SGSOV Approved,RONALD COWAN
1332,14014-20000-00533,Smoke Detectors,7/8/2015,Approved,RONALD COWAN
1333,14014-20000-00533,Final,7/16/2015,Conditional Approval,LUIS BARRALES
1334,17016-10002-30583,No Data Available.,,,
1335,16014-20000-05138,Footing/Foundation/Slab,1/18/2017,Partial Approval,MICHAEL TEMPLE
1336,16014-20000-05138,BUILDING-Rough-Frame,2/3/2017,Not Ready for Inspection,MICHAEL TEMPLE
1337,16014-20000-05138,ELECTRICAL-Rough,2/3/2017,Not Ready for Inspection,MICHAEL TEMPLE
1338,16014-20000-05138,Green Building Rough,2/3/2017,Not Ready for Inspection,MICHAEL TEMPLE
1339,16014-20000-05138,PLUMBING-Rough,2/3/2017,Not Ready for Inspection,MICHAEL TEMPLE
1340,16014-20000-05138,Floor/Roof Diaphrgm/Shear Wall,2/6/2017,Approved,MICHAEL TEMPLE
1341,16014-20000-05138,Green Building Rough,2/6/2017,Not Ready for Inspection,MICHAEL TEMPLE
1342,16014-20000-05138,Rough-Elec/Plmb/HVAC,2/6/2017,Not Ready for Inspection,MICHAEL TEMPLE
1343,16014-20000-05138,Insulation,2/8/2017,Approved,MICHAEL TEMPLE
1344,16014-20000-05138,Interior/Exterior Lathing,2/8/2017,Approved,MICHAEL TEMPLE
1345,16014-20000-05138,Drywall Nailing,2/17/2017,Approved,MICHAEL TEMPLE
1346,16014-20000-05138,ELECTRICAL-Rough,3/31/2017,Partial Approval,MICHAEL TEMPLE
1347,16014-20000-05138,PLUMBING-Rough,3/31/2017,Approved,MICHAEL TEMPLE
1348,16014-20000-05138,ELECTRICAL-Rough,4/5/2017,Approved,MICHAEL TEMPLE
1349,16014-20000-05138,SGSOV-Seismic Gas S/O Valve,9/6/2017,SGSOV Not Ready,MICHAEL TEMPLE
1350,16014-20000-05138,BUILDING-Rough-Frame,9/11/2017,Approved Pending GreenApproval,MICHAEL TEMPLE
1351,16014-20000-05138,Final,9/11/2017,Not Ready for Inspection,MICHAEL TEMPLE
1352,16014-20000-05138,Footing/Foundation/Slab,9/11/2017,Approved,MICHAEL TEMPLE
1353,16014-20000-05138,Green Building Final,9/11/2017,Approved,MICHAEL TEMPLE
1354,16014-20000-05138,Green Building Rough,9/11/2017,Approved,MICHAEL TEMPLE
1355,16014-20000-05138,SGSOV-Seismic Gas S/O Valve,9/11/2017,SGSOV Approved,MICHAEL TEMPLE
1356,16014-20000-05138,Smoke Detectors,9/11/2017,Approved,MICHAEL TEMPLE
1357,16014-20000-05138,BUILDING-Rough-Frame,1/11/2018,Approved,MICHAEL TEMPLE
1358,16014-20000-05138,Final,1/11/2018,Partial Inspection,MICHAEL TEMPLE
1359,16014-20000-05138,Pre-Inspection,1/12/2018,Not Ready for Inspection,MICHAEL TEMPLE
1360,16014-20000-05138,Final,5/21/2019,OK to Issue CofO,SEAN WIRCH
1361,16014-10000-04417,Footing/Foundation/Slab,12/8/2017,Approved,VINCENT SCIPIONI
1362,16014-10000-04417,BUILDING-Rough-Frame,1/18/2018,Approved,VINCENT SCIPIONI
1363,16014-10000-04417,Green Building Rough,1/18/2018,Approved,VINCENT SCIPIONI
1364,16014-10000-04417,Insulation,1/26/2018,Approved,HAMIK HARTOUNIAN
1365,16014-10000-04417,Interior/Exterior Lathing,1/26/2018,Approved,HAMIK HARTOUNIAN
1366,16014-10000-04417,Drywall Nailing,1/30/2018,Approved,JOHN LUMB
1367,16014-10000-04417,Final,4/30/2018,No Access for Inspection,DANIEL ORRANTE
1368,16014-10000-04417,Green Building Final,4/30/2018,No Access for Inspection,DANIEL ORRANTE
1369,16014-10000-04417,SGSOV-Seismic Gas S/O Valve,4/30/2018,SGSOV Not Ready,DANIEL ORRANTE
1370,16014-10000-04417,Smoke Detectors,4/30/2018,No Access for Inspection,DANIEL ORRANTE
1371,16014-10000-04417,Pre-Inspection,5/8/2018,Approved,JOHN LUMB
1372,16014-10000-04417,ELECTRICAL-Final,5/10/2018,Approved,JOHN LUMB
1373,16014-10000-04417,Final,5/10/2018,OK to Issue CofO,JOHN LUMB
1374,16014-10000-04417,Green Building Final,5/10/2018,Approved,JOHN LUMB
1375,16014-10000-04417,HVAC-Final,5/10/2018,Approved,JOHN LUMB
1376,16014-10000-04417,PLUMBING-Final,5/10/2018,Approved,JOHN LUMB
1377,16014-10000-04417,SGSOV-Seismic Gas S/O Valve,5/10/2018,SGSOV Approved,JOHN LUMB
1378,16014-10000-04417,Smoke Detectors,5/10/2018,Approved,JOHN LUMB
1379,15016-20000-01408,Footing/Foundation/Slab,2/9/2015,Approved,JOHN JAEGERS
1380,15016-20000-01408,BUILDING-Rough-Frame,3/18/2015,Partial Approval,ROBERT MINASSIANS
1381,15016-20000-01408,BUILDING-Rough-Frame,4/7/2015,Partial Inspection,ROBERT MINASSIANS
1382,15016-20000-01408,ELECTRICAL-Rough,4/7/2015,Partial Inspection,ROBERT MINASSIANS
1383,15016-20000-01408,PLUMBING-Rough,4/7/2015,Partial Inspection,ROBERT MINASSIANS
1384,15016-20000-01408,BUILDING-Rough-Frame,4/9/2015,Approved,ROBERT MINASSIANS
1385,15016-20000-01408,Rough-Elec/Plmb/HVAC,4/9/2015,Approved,ROBERT MINASSIANS
1386,15016-20000-01408,Insulation,4/13/2015,Approved,LUIS ALVAREZ
1387,15016-20000-01408,Interior/Exterior Lathing,4/13/2015,Approved,LUIS ALVAREZ
1388,15016-20000-01408,Drywall Nailing,4/16/2015,Approved,ROBERT MINASSIANS
1389,15016-20000-01408,Interior/Exterior Lathing,4/16/2015,Approved,ROBERT MINASSIANS
1390,15016-20000-01408,Underground Mechanical,5/19/2015,Approved,LUIS ALVAREZ
1391,15016-20000-01408,BUILDING-Rough-Frame,5/22/2015,Approved,LUIS ALVAREZ
1392,15016-20000-01408,ELECTRICAL-Rough,5/22/2015,Approved,LUIS ALVAREZ
1393,15016-20000-01408,PLUMBING-Rough,5/22/2015,Approved,LUIS ALVAREZ
1394,15016-20000-01408,Drywall Nailing,5/27/2015,Approved,ROBERT MINASSIANS
1395,15016-20000-01408,Interior/Exterior Lathing,5/29/2015,Approved,ROBERT MINASSIANS
1396,15016-20000-01408,Shower Pan,5/29/2015,Approved,ROBERT MINASSIANS
1397,15016-20000-01408,Final,7/21/2015,Not Ready for Inspection,ROBERT MINASSIANS
1398,15016-20000-01408,SGSOV-Seismic Gas S/O Valve,7/21/2015,SGSOV Approved,ROBERT MINASSIANS
1399,15016-20000-01408,Smoke Detectors,7/21/2015,Not Ready for Inspection,ROBERT MINASSIANS
1400,15016-20000-01408,Final,7/22/2015,Permit Finaled,ROBERT MINASSIANS
1401,15016-20000-01408,Smoke Detectors,7/22/2015,Approved,ROBERT MINASSIANS
1402,15016-10000-27051,BUILDING-Rough-Frame,3/2/2016,Corrections Issued,DANIEL GONZALEZ
1403,15016-10000-27051,ELECTRICAL-Rough,3/2/2016,Approved,DANIEL GONZALEZ
1404,15016-10000-27051,HVAC-Rough,3/2/2016,Approved,DANIEL GONZALEZ
1405,15016-10000-27051,PLUMBING-Rough,3/2/2016,Approved,DANIEL GONZALEZ
1406,15016-10000-27051,BUILDING-Rough-Frame,3/11/2016,Corrections Issued,ROBERT MINASSIANS
1407,15016-10000-27051,BUILDING-Rough-Frame,3/17/2016,Approved,JOEL WILLIAMS
1408,15016-10000-27051,ELECTRICAL-Rough,3/17/2016,Partial Approval,JOEL WILLIAMS
1409,15016-10000-27051,Insulation,3/17/2016,Approved,JOEL WILLIAMS
1410,15016-10000-27051,Interior/Exterior Lathing,3/17/2016,Partial Approval,JOEL WILLIAMS
1411,15016-10000-27051,Drywall Nailing,3/24/2016,Approved,JOEL WILLIAMS
1412,15016-10000-27051,Interior/Exterior Lathing,8/25/2016,Partial Approval,DANNY TOLENTINO
1413,15016-10000-27051,Shower Pan,8/25/2016,Approved,DANNY TOLENTINO
1414,15016-10000-27051,Final,11/16/2016,Corrections Issued,JOEL WILLIAMS
1415,15016-10000-27051,SGSOV-Seismic Gas S/O Valve,11/16/2016,SGSOV Not Ready,JOEL WILLIAMS
1416,15016-10000-27051,Smoke Detectors,11/16/2016,Approved,JOEL WILLIAMS
1417,15016-10000-27051,Final,11/18/2016,Permit Finaled,JOEL WILLIAMS
1418,15016-10000-27051,SGSOV-Seismic Gas S/O Valve,11/18/2016,SGSOV Approved,JOEL WILLIAMS
1419,17016-20000-21510,Interior/Exterior Lathing,8/16/2017,Partial Inspection,WILLIAM KUEHN
1420,17016-20000-21510,Rough-Elec/Plmb/HVAC,8/16/2017,Approved,WILLIAM KUEHN
1421,17016-20000-21510,Shower Pan,8/16/2017,Approved,WILLIAM KUEHN
1422,17016-20000-21510,Final,11/9/2017,Corrections Issued,JEFFREY PARD
1423,17016-20000-21510,SGSOV-Seismic Gas S/O Valve,11/9/2017,SGSOV Not Ready,JEFFREY PARD
1424,17016-20000-21510,Smoke Detectors,11/9/2017,Not Ready for Inspection,JEFFREY PARD
1425,17016-20000-21510,Final,11/20/2017,Permit Finaled,WILLIAM KUEHN
1426,17016-20000-21510,SGSOV-Seismic Gas S/O Valve,11/20/2017,SGSOV Approved,WILLIAM KUEHN
1427,17016-20000-21510,Smoke Detectors,11/20/2017,Approved,WILLIAM KUEHN
1428,15014-30000-05202,Excavation/Setback/Form/Re-Bar,12/17/2015,Approved,DAVID CHAN
1429,15014-30000-05202,Footing/Foundation/Slab,12/17/2015,Approved,DAVID CHAN
1430,15014-30000-05202,METHANE-Barrier,12/17/2015,Approved,DAVID CHAN
1431,15014-30000-05202,METHANE-Subgrade,12/17/2015,Approved,DAVID CHAN
1432,15014-30000-05202,Wood Frame,12/23/2015,Partial Approval,DAVID CHAN
1433,15014-30000-05202,BUILDING-Rough-Frame,1/13/2016,Approved,DAVID CHAN
1434,15014-30000-05202,Floor/Roof Diaphrgm/Shear Wall,1/13/2016,Approved,DAVID CHAN
1435,15014-30000-05202,Green Building Rough,1/13/2016,Approved,DAVID CHAN
1436,15014-30000-05202,METHANE-Rough,1/13/2016,Approved,DAVID CHAN
1437,15014-30000-05202,Rough-Elec/Plmb/HVAC,1/13/2016,Approved,DAVID CHAN
1438,15014-30000-05202,Insulation,2/4/2016,Approved,DAVID CHAN
1439,15014-30000-05202,Drywall Nailing,2/9/2016,Approved,DAVID CHAN
1440,15014-30000-05202,PLUMBING-Rough,2/9/2016,Partial Approval,DAVID CHAN
1441,15014-30000-05202,Interior/Exterior Lathing,2/29/2016,Not Ready for Inspection,CRAIG DAVIS
1442,15014-30000-05202,Interior/Exterior Lathing,3/1/2016,Approved,CRAIG DAVIS
1443,15014-30000-05202,ELECTRICAL-Final,6/3/2016,Approved,DAVID CHAN
1444,15014-30000-05202,Final,6/3/2016,OK to Issue CofO,DAVID CHAN
1445,15014-30000-05202,Green Building Final,6/3/2016,Approved,DAVID CHAN
1446,15014-30000-05202,HVAC-Final,6/3/2016,Approved,DAVID CHAN
1447,15014-30000-05202,PLUMBING-Final,6/3/2016,Approved,DAVID CHAN
1448,15014-30000-05202,SGSOV-Seismic Gas S/O Valve,6/3/2016,SGSOV Approved,DAVID CHAN
1449,15014-30000-05202,Smoke Detectors,6/3/2016,Approved,DAVID CHAN
1450,17016-70000-12638,BUILDING-Rough-Frame,8/3/2017,Corrections Issued,ALEJANDRO DE ARTOLA
1451,17016-70000-12638,ELECTRICAL-Rough,8/3/2017,Approved,ALEJANDRO DE ARTOLA
1452,17016-70000-12638,HVAC-Rough,8/3/2017,Conditional Approval,ALEJANDRO DE ARTOLA
1453,17016-70000-12638,PLUMBING-Rough,8/3/2017,Not Ready for Inspection,ALEJANDRO DE ARTOLA
1454,17016-70000-12638,ELECTRICAL-Rough,8/4/2017,Approved,ALEJANDRO DE ARTOLA
1455,17016-70000-12638,Insulation,8/4/2017,Approved,ALEJANDRO DE ARTOLA
1456,17016-70000-12638,PLUMBING-Rough,8/4/2017,Approved,ALEJANDRO DE ARTOLA
1457,17016-70000-12638,Drywall Nailing,8/11/2017,Approved,CRAIG VAUGHAN
1458,17016-70000-12638,Interior/Exterior Lathing,8/11/2017,Approved,CRAIG VAUGHAN
1459,17016-70000-12638,ELECTRICAL-Final,10/13/2017,Approved,ALEJANDRO DE ARTOLA
1460,17016-70000-12638,Final,10/13/2017,Permit Finaled,ALEJANDRO DE ARTOLA
1461,17016-70000-12638,SGSOV-Seismic Gas S/O Valve,10/13/2017,SGSOV Approved,ALEJANDRO DE ARTOLA
1462,17016-70000-12638,Smoke Detectors,10/13/2017,Approved,ALEJANDRO DE ARTOLA
1463,13016-20000-24616,ELECTRICAL-Rough,5/7/2014,Not Ready for Inspection,MICHAEL YOUNG
1464,13016-20000-24616,PLUMBING-Rough,5/7/2014,Not Ready for Inspection,MICHAEL YOUNG
1465,13016-20000-24616,BUILDING-Rough-Frame,5/9/2014,Partial Approval,MICHAEL YOUNG
1466,13016-20000-24616,Rough-Elec/Plmb/HVAC,5/9/2014,Partial Approval,MICHAEL YOUNG
1467,13016-20000-24616,ELECTRICAL-Rough,5/19/2014,Partial Approval,MICHAEL YOUNG
1468,13016-20000-24616,Drywall Nailing,5/27/2014,Approved,MICHAEL YOUNG
1469,13016-20000-24616,Floor/Roof Diaphrgm/Shear Wall,5/27/2014,Approved,MICHAEL YOUNG
1470,13016-20000-24616,Interior/Exterior Lathing,6/17/2014,Partial Approval,MICHAEL YOUNG
1471,13016-20000-24616,PLUMBING-Rough,6/26/2014,Not Ready for Inspection,MICHAEL YOUNG
1472,13016-20000-24616,PLUMBING-Rough,6/27/2014,Approved,MICHAEL YOUNG
1473,13016-20000-24616,BUILDING-Rough-Frame,9/10/2014,Approved,MICHAEL YOUNG
1474,13016-20000-24616,Final,9/10/2014,Not Ready for Inspection,MICHAEL YOUNG
1475,13016-20000-24616,Reinforced Masonry Frame,9/10/2014,Approved,MICHAEL YOUNG
1476,13016-20000-24616,SGSOV-Seismic Gas S/O Valve,9/10/2014,SGSOV Not Ready,MICHAEL YOUNG
1477,13016-20000-24616,Smoke Detectors,9/10/2014,Approved,MICHAEL YOUNG
1478,13016-20000-24616,Final,9/12/2014,Permit Finaled,MICHAEL YOUNG
1479,13016-20000-24616,SGSOV-Seismic Gas S/O Valve,9/12/2014,SGSOV Approved,MICHAEL YOUNG
1480,15016-20000-14778,Final,7/24/2015,Corrections Issued,ROBERT GOLD
1481,15016-20000-14778,Smoke Detectors,7/24/2015,Corrections Issued,ROBERT GOLD
1482,15016-20000-14778,Final,8/7/2015,Permit Finaled,ROBERT GOLD
1483,15016-20000-14778,Smoke Detectors,8/7/2015,Approved,ROBERT GOLD
1484,14014-20001-00156,Footing/Foundation/Slab,11/13/2014,No Access for Inspection,GOURGEN PETROSSIAN
1485,14014-20001-00156,Footing/Foundation/Slab,11/14/2014,Approved,GOURGEN PETROSSIAN
1486,14014-20001-00156,Floor/Roof Diaphrgm/Shear Wall,1/26/2015,Approved,WILLIAM JIMENEZ
1487,14014-20001-00156,Insulation,2/11/2015,Approved,DOMINIC DANERI
1488,14014-20001-00156,Interior/Exterior Lathing,2/11/2015,Approved,DOMINIC DANERI
1489,14014-20001-00156,Drywall Nailing,3/6/2015,Approved,DOMINIC DANERI
1490,14014-20001-00156,Final,5/12/2015,Permit Finaled,WILLIAM JIMENEZ
1491,14014-20001-00156,Wood Frame,5/12/2015,Approved,WILLIAM JIMENEZ
1492,12014-20000-02357,Footing/Foundation/Slab,12/2/2013,Approved,JOHN COLEMAN
1493,12014-20000-02357,Wood Frame,12/9/2013,Corrections Issued,JOHN COLEMAN
1494,12014-20000-02357,Wood Frame,12/10/2013,Approved,JOHN COLEMAN
1495,12014-20000-02357,BUILDING-Rough-Frame,1/9/2014,Partial Approval,JOHN COLEMAN
1496,12014-20000-02357,ELECTRICAL-Rough,1/9/2014,Approved,JOHN COLEMAN
1497,12014-20000-02357,Green Building Rough,1/9/2014,Not Ready for Inspection,PETER FOLLING
1498,12014-20000-02357,PLUMBING-Rough,1/9/2014,Corrections Issued,JOHN COLEMAN
1499,12014-20000-02357,Pre-Inspection,3/13/2014,Partial Inspection,JOHN COLEMAN
1500,12014-20000-02357,Wood Frame,3/19/2014,Partial Inspection,JOHN COLEMAN
1501,12014-20000-02357,BUILDING-Rough-Frame,3/26/2014,Partial Approval,JOHN COLEMAN
1502,12014-20000-02357,Green Building Rough,3/26/2014,Approved,RICHARD DOCKUS
1503,12014-20000-02357,Drywall Nailing,4/3/2014,Approved,JOHN COLEMAN
1504,12014-20000-02357,BUILDING-Rough-Frame,4/15/2014,Not Ready for Inspection,JOHN COLEMAN
1505,12014-20000-02357,Final,4/15/2014,Not Ready for Inspection,JOHN COLEMAN
1506,12014-20000-02357,Green Building Final,4/15/2014,Not Ready for Inspection,RICHARD DOCKUS
1507,12014-20000-02357,SGSOV-Seismic Gas S/O Valve,4/15/2014,SGSOV Approved,JOHN COLEMAN
1508,12014-20000-02357,Smoke Detectors,4/15/2014,Approved,JOHN COLEMAN
1509,12014-20000-02357,BUILDING-Rough-Frame,4/18/2014,Approved,JOHN COLEMAN
1510,12014-20000-02357,Final,4/18/2014,No Access for Inspection,JOHN COLEMAN
1511,12014-20000-02357,Green Building Final,4/18/2014,No Access for Inspection,RICHARD DOCKUS
1512,12014-20000-02357,Final,4/21/2014,OK to Issue CofO,JOHN COLEMAN
