,permit_ID,section,date,status,inspector
7674,17010-20000-02682,Floor/Roof Diaphrgm/Shear Wall,1/2/2018,Partial Approval,DAVID FEILER
7675,17010-20000-02682,Green Building Rough,1/2/2018,Not Ready for Inspection,DAVID FEILER
7676,17010-20000-02682,Verify Sprinkler Sign Off,1/2/2018,Not Ready for Inspection,DAVID FEILER
7677,17010-20000-02682,BUILDING-Rough-Frame,1/12/2018,Not Ready for Inspection,ANSON MAGLASANG
7678,17010-20000-02682,ELECTRICAL-Rough,1/12/2018,Approved,ANSON MAGLASANG
7679,17010-20000-02682,Green Building Rough,1/12/2018,Approved,ANSON MAGLASANG
7680,17010-20000-02682,HVAC-Rough,1/12/2018,Not Ready for Inspection,ANSON MAGLASANG
7681,17010-20000-02682,PLUMBING-Rough,1/12/2018,Not Ready for Inspection,ANSON MAGLASANG
7682,17010-20000-02682,Verify Sprinkler Sign Off,1/12/2018,Approved,ANSON MAGLASANG
7683,17010-20000-02682,Deputy Wood Construction,1/19/2018,No Access for Inspection,HAMIK HARTOUNIAN
7684,17010-20000-02682,BUILDING-Rough-Frame,1/22/2018,Partial Approval,ANSON MAGLASANG
7685,17010-20000-02682,ELECTRICAL-Rough,1/22/2018,Approved,ANSON MAGLASANG
7686,17010-20000-02682,HVAC-Rough,1/22/2018,Approved,ANSON MAGLASANG
7687,17010-20000-02682,Insulation,1/25/2018,Approved,ANSON MAGLASANG
7688,17010-20000-02682,Drywall Nailing,2/8/2018,Not Ready for Inspection,ANSON MAGLASANG
7689,17010-20000-02682,Interior/Exterior Lathing,2/8/2018,Not Ready for Inspection,ANSON MAGLASANG
7690,17010-20000-02682,Drywall Nailing,2/14/2018,Approved,ANSON MAGLASANG
7691,17010-20000-02682,Interior/Exterior Lathing,2/14/2018,Partial Approval,ANSON MAGLASANG
7692,17010-20000-02682,Interior/Exterior Lathing,2/20/2018,Approved,ANSON MAGLASANG
7693,17010-20000-02682,Shower Pan,2/20/2018,Approved,ANSON MAGLASANG
7694,17010-20000-02682,BUILDING-Rough-Frame,4/10/2018,Not Ready for Inspection,ANSON MAGLASANG
7695,17010-20000-02682,ELECTRICAL-Final,4/10/2018,Not Ready for Inspection,ANSON MAGLASANG
7696,17010-20000-02682,Green Building Final,4/10/2018,Not Ready for Inspection,ANSON MAGLASANG
7697,17010-20000-02682,HVAC-Final,4/10/2018,Not Ready for Inspection,ANSON MAGLASANG
7698,17010-20000-02682,PLUMBING-Final,4/10/2018,Not Ready for Inspection,ANSON MAGLASANG
7699,17010-20000-02682,SGSOV-Seismic Gas S/O Valve,4/10/2018,SGSOV Not Ready,ANSON MAGLASANG
7700,17010-20000-02682,Service/Power Release,4/10/2018,Not Ready for Inspection,ANSON MAGLASANG
7701,17010-20000-02682,Smoke Detectors,4/10/2018,Not Ready for Inspection,ANSON MAGLASANG
7702,17010-20000-02682,Underground Mechanical,4/10/2018,Approved,ANSON MAGLASANG
7703,17010-20000-02682,BUILDING-Rough-Frame,7/18/2018,Approved,ANSON MAGLASANG
7704,17010-20000-02682,ELECTRICAL-Final,7/18/2018,Approved,ANSON MAGLASANG
7705,17010-20000-02682,Final,7/18/2018,Corrections Issued,ANSON MAGLASANG
7706,17010-20000-02682,Green Building Final,7/18/2018,Not Ready for Inspection,ANSON MAGLASANG
7707,17010-20000-02682,HVAC-Final,7/18/2018,Approved,ANSON MAGLASANG
7708,17010-20000-02682,PLUMBING-Final,7/18/2018,Approved,ANSON MAGLASANG
7709,17010-20000-02682,SGSOV-Seismic Gas S/O Valve,7/18/2018,SGSOV Approved,ANSON MAGLASANG
7710,17010-20000-02682,Service/Power Release,7/18/2018,Not Ready for Inspection,ANSON MAGLASANG
7711,17010-20000-02682,Smoke Detectors,7/18/2018,Approved,ANSON MAGLASANG
7712,17010-20000-02682,Final,8/9/2018,Not Ready for Inspection,ANSON MAGLASANG
7713,17010-20000-02682,Green Building Final,8/9/2018,Approved,ANSON MAGLASANG
7714,17010-20000-02682,Service/Power Release,8/9/2018,Not Ready for Inspection,ANSON MAGLASANG
7715,17010-20000-02682,ELECTRICAL-Final,8/21/2018,Approved,WILLIAM ROSE
7716,17010-20000-02682,Final,8/21/2018,OK to Issue CofO,WILLIAM ROSE
7717,17010-20000-02682,HVAC-Final,8/21/2018,Approved,WILLIAM ROSE
7718,17010-20000-02682,PLUMBING-Final,8/21/2018,Approved,WILLIAM ROSE
7719,17010-20000-02682,Service/Power Release,8/21/2018,Approved,WILLIAM ROSE
7720,17016-20000-13280,ELECTRICAL-Rough,9/5/2017,Approved,LEE HELLINGER
7721,17016-20000-13280,Footing/Foundation/Slab,9/5/2017,Approved,LEE HELLINGER
7722,17016-20000-13280,PLUMBING-Rough,9/5/2017,Approved,LEE HELLINGER
7723,17016-20000-13280,BUILDING-Rough-Frame,9/25/2017,Approved,LEE HELLINGER
7724,17016-20000-13280,Drywall Nailing,9/25/2017,Approved,LEE HELLINGER
7725,17016-20000-13280,Final,9/25/2017,Not Ready for Inspection,LEE HELLINGER
7726,17016-20000-13280,Floor/Roof Diaphrgm/Shear Wall,9/25/2017,Approved,LEE HELLINGER
7727,17016-20000-13280,Green Building Rough,9/25/2017,Approved,LEE HELLINGER
7728,17016-20000-13280,SGSOV-Seismic Gas S/O Valve,9/25/2017,SGSOV Approved,LEE HELLINGER
7729,17016-20000-13280,Smoke Detectors,9/25/2017,Approved,LEE HELLINGER
7730,17016-20000-13280,Final,11/16/2017,No Access for Inspection,ROLLIN GETTLE III
7731,17016-20000-13280,Green Building Final,11/16/2017,No Access for Inspection,ROLLIN GETTLE III
7732,17016-20000-13280,ELECTRICAL-Final,12/6/2017,Approved,LEE HELLINGER
7733,17016-20000-13280,Final,12/6/2017,OK to Issue CofO,LEE HELLINGER
7734,17016-20000-13280,Green Building Final,12/6/2017,Approved,LEE HELLINGER
7735,17016-20000-13280,HVAC-Final,12/6/2017,Approved,LEE HELLINGER
7736,17016-20000-13280,PLUMBING-Final,12/6/2017,Approved,LEE HELLINGER
7737,17010-20000-03962,Excavation/Setback/Form/Re-Bar,12/15/2017,Approved,RONALD WEBER
7738,17010-20000-03962,Footing/Foundation/Slab,12/15/2017,Conditional Approval,RONALD WEBER
7739,17010-20000-03962,Footing/Foundation/Slab,12/22/2017,Approved,RONALD WEBER
7740,17010-20000-03962,Gas Test,12/28/2017,Not Ready for Inspection,ARTHUR SARGSYAN
7741,17010-20000-03962,Sewer,1/2/2018,Partial Approval,RONALD WEBER
7742,17010-20000-03962,PLUMBING-Rough,1/3/2018,Partial Inspection,RONALD WEBER
7743,17010-20000-03962,Gas Test,1/26/2018,Not Ready for Inspection,CRAIG DAVIS
7744,17010-20000-03962,Wood Frame,1/26/2018,Partial Approval,CRAIG DAVIS
7745,17010-20000-03962,Gas Test,1/30/2018,Approved,RONALD WEBER
7746,17010-20000-03962,Wood Frame,1/30/2018,Partial Approval,RONALD WEBER
7747,17010-20000-03962,PLUMBING-Rough,2/20/2018,Corrections Issued,RONALD WEBER
7748,17010-20000-03962,Interior/Exterior Lathing,2/21/2018,Approved,RONALD WEBER
7749,17010-20000-03962,BUILDING-Rough-Frame,2/28/2018,Not Ready for Inspection,RONALD WEBER
7750,17010-20000-03962,ELECTRICAL-Rough,2/28/2018,Not Ready for Inspection,RONALD WEBER
7751,17010-20000-03962,HVAC-Rough,2/28/2018,Not Ready for Inspection,RONALD WEBER
7752,17010-20000-03962,PLUMBING-Rough,2/28/2018,Approved,RONALD WEBER
7753,17010-20000-03962,ELECTRICAL-Rough,3/8/2018,Not Ready for Inspection,RONALD WEBER
7754,17010-20000-03962,Rough-Elec/Plmb/HVAC,3/9/2018,Not Ready for Inspection,RONALD WEBER
7755,17010-20000-03962,ELECTRICAL-Rough,3/14/2018,Approved,RONALD WEBER
7756,17010-20000-03962,Wood Frame,3/14/2018,Approved,RONALD WEBER
7757,17010-20000-03962,BUILDING-Rough-Frame,3/15/2018,Conditional Approval,RONALD WEBER
7758,17010-20000-03962,Insulation,3/15/2018,Approved,RONALD WEBER
7759,17010-20000-03962,Drywall Nailing,3/19/2018,Approved,RONALD WEBER
7760,17010-20000-03962,Interior/Exterior Lathing,3/19/2018,Approved,RONALD WEBER
7761,17010-20000-03962,Service/Power Release,4/24/2018,Approved,RONALD WEBER
7762,17010-20000-03962,HVAC-Final,4/25/2018,Approved,RONALD WEBER
7763,17010-20000-03962,BUILDING-Rough-Frame,5/14/2018,Partial Approval,RONALD WEBER
7764,17010-20000-03962,Final,5/14/2018,Not Ready for Inspection,RONALD WEBER
7765,17010-20000-03962,Green Building Final,5/14/2018,Approved,RONALD WEBER
7766,17010-20000-03962,Green Building Rough,5/14/2018,Approved,RONALD WEBER
7767,17010-20000-03962,SGSOV-Seismic Gas S/O Valve,5/14/2018,SGSOV Approved,RONALD WEBER
7768,17010-20000-03962,Smoke Detectors,5/14/2018,Approved,RONALD WEBER
7769,17010-20000-03962,Verify Sprinkler Sign Off,5/14/2018,Partial Inspection,RONALD WEBER
7770,17010-20000-03962,BUILDING-Rough-Frame,5/22/2018,Approved,RONALD WEBER
7771,17010-20000-03962,ELECTRICAL-Final,5/22/2018,Approved,RONALD WEBER
7772,17010-20000-03962,Final,5/22/2018,OK to Issue CofO,RONALD WEBER
7773,17010-20000-03962,PLUMBING-Final,5/22/2018,Approved,RONALD WEBER
7774,18016-20000-19699,Deputy Drilled-In Anchors,9/24/2018,Approved,GLEN RAND
7775,18016-20000-19699,BUILDING-Rough-Frame,9/25/2018,Corrections Issued,GLEN RAND
7776,18016-20000-19699,ELECTRICAL-Rough,9/25/2018,Corrections Issued,GLEN RAND
7777,18016-20000-19699,Green Building Rough,9/25/2018,Corrections Issued,GLEN RAND
7778,18016-20000-19699,METHANE-Rough,9/25/2018,Corrections Issued,GLEN RAND
7779,18016-20000-19699,PLUMBING-Rough,9/25/2018,Corrections Issued,GLEN RAND
7780,18016-20000-19699,Footing/Foundation/Slab,10/18/2018,Corrections Issued,GLEN RAND
7781,18016-20000-19699,Footing/Foundation/Slab,10/30/2018,Corrections Issued,GLEN RAND
7782,18016-20000-19699,BUILDING-Rough-Frame,11/20/2018,Corrections Issued,GLEN RAND
7783,18016-20000-19699,ELECTRICAL-Rough,11/20/2018,Corrections Issued,GLEN RAND
7784,18016-20000-19699,Green Building Rough,11/20/2018,Corrections Issued,GLEN RAND
7785,18016-20000-19699,METHANE-Rough,11/20/2018,Approved,GLEN RAND
7786,18016-20000-19699,PLUMBING-Rough,11/20/2018,Corrections Issued,GLEN RAND
7787,18016-20000-19699,BUILDING-Rough-Frame,12/17/2018,Corrections Issued,GLEN RAND
7788,18016-20000-19699,ELECTRICAL-Rough,12/17/2018,Corrections Issued,GLEN RAND
7789,18016-20000-19699,Green Building Rough,12/17/2018,Approved,GLEN RAND
7790,18016-20000-19699,HVAC-Rough,12/17/2018,Corrections Issued,GLEN RAND
7791,18016-20000-19699,PLUMBING-Rough,12/17/2018,Corrections Issued,GLEN RAND
7792,18016-20000-19699,BUILDING-Rough-Frame,12/26/2018,Corrections Issued,GLEN RAND
7793,18016-20000-19699,ELECTRICAL-Rough,12/26/2018,Corrections Issued,GLEN RAND
7794,18016-20000-19699,HVAC-Rough,12/26/2018,Corrections Issued,GLEN RAND
7795,18016-20000-19699,PLUMBING-Rough,12/26/2018,Corrections Issued,GLEN RAND
7796,18016-20000-19699,BUILDING-Rough-Frame,1/2/2019,Approved,GLEN RAND
7797,18016-20000-19699,ELECTRICAL-Rough,1/2/2019,Approved,GLEN RAND
7798,18016-20000-19699,HVAC-Rough,1/2/2019,Approved,GLEN RAND
7799,18016-20000-19699,PLUMBING-Rough,1/2/2019,Approved,GLEN RAND
7800,18016-20000-19699,Floor/Roof Diaphrgm/Shear Wall,1/16/2019,Approved,GLEN RAND
7801,18016-20000-19699,Insulation,1/16/2019,Approved,GLEN RAND
7802,18016-20000-19699,Drywall Nailing,1/30/2019,Approved,GLEN RAND
7803,18016-20000-19699,Interior/Exterior Lathing,1/30/2019,Approved,GLEN RAND
7804,18016-20000-19699,Shower Pan,1/30/2019,Approved,GLEN RAND
7805,18016-20000-19699,Interior/Exterior Lathing,2/19/2019,Approved,GLEN RAND
7806,18016-20000-19699,ELECTRICAL-Final,4/4/2019,Corrections Issued,GLEN RAND
7807,18016-20000-19699,Final,4/4/2019,Corrections Issued,GLEN RAND
7808,18016-20000-19699,Green Building Final,4/4/2019,Approved,GLEN RAND
7809,18016-20000-19699,HVAC-Final,4/4/2019,Corrections Issued,GLEN RAND
7810,18016-20000-19699,PLUMBING-Final,4/4/2019,Approved,GLEN RAND
7811,18016-20000-19699,Smoke Detectors,4/4/2019,Approved,GLEN RAND
7812,18016-20000-19699,ELECTRICAL-Final,4/5/2019,Approved,GLEN RAND
7813,18016-20000-19699,Final,4/5/2019,OK to Issue CofO,GLEN RAND
7814,18016-20000-19699,HVAC-Final,4/5/2019,Approved,GLEN RAND
7815,18016-20000-19699,PLUMBING-Final,4/5/2019,Approved,GLEN RAND
7816,17014-30000-03210,Footing/Foundation/Slab,7/20/2017,Approved,ROBERT VORHIS
7817,17014-30000-03210,METHANE-Barrier,7/20/2017,Approved,ROBERT VORHIS
7818,17014-30000-03210,METHANE-Subgrade,7/20/2017,Approved,ROBERT VORHIS
7819,17014-30000-03210,PLUMBING-Rough,7/28/2017,Not Ready for Inspection,ROBERT VORHIS
7820,17014-30000-03210,PLUMBING-Rough,8/1/2017,Partial Inspection,ROBERT VORHIS
7821,17014-30000-03210,Floor/Roof Diaphrgm/Shear Wall,8/4/2017,Partial Approval,ROBERT VORHIS
7822,17014-30000-03210,PLUMBING-Rough,8/4/2017,Partial Approval,ROBERT VORHIS
7823,17014-30000-03210,Floor/Roof Diaphrgm/Shear Wall,8/14/2017,Approved,ROBERT VORHIS
7824,17014-30000-03210,Green Building Rough,8/14/2017,Not Ready for Inspection,ROBERT VORHIS
7825,17014-30000-03210,METHANE-Rough,8/14/2017,Approved,ROBERT VORHIS
7826,17014-30000-03210,PLUMBING-Rough,8/14/2017,Approved,ROBERT VORHIS
7827,17014-30000-03210,BUILDING-Rough-Frame,8/17/2017,Not Ready for Inspection,ROBERT VORHIS
7828,17014-30000-03210,Green Building Rough,8/17/2017,Not Ready for Inspection,ROBERT VORHIS
7829,17014-30000-03210,Rough-Elec/Plmb/HVAC,8/17/2017,Approved,ROBERT VORHIS
7830,17014-30000-03210,BUILDING-Rough-Frame,8/21/2017,Approved,ROBERT VORHIS
7831,17014-30000-03210,Green Building Rough,8/21/2017,Approved,ROBERT VORHIS
7832,17014-30000-03210,Interior/Exterior Lathing,8/21/2017,Approved,ROBERT VORHIS
7833,17014-30000-03210,Insulation,8/23/2017,Approved,ROBERT VORHIS
7834,17014-30000-03210,Drywall Nailing,8/28/2017,Approved,ROBERT VORHIS
7835,17014-30000-03210,Floor/Roof Diaphrgm/Shear Wall,8/31/2017,Not Ready for Inspection,ROBERT VORHIS
7836,17014-30000-03210,Wood Frame,8/31/2017,Not Ready for Inspection,ROBERT VORHIS
7837,17014-30000-03210,Footing/Foundation/Slab,9/18/2017,Approved,ROBERT VORHIS
7838,17014-30000-03210,Final,10/26/2017,Corrections Issued,ROBERT VORHIS
7839,17014-30000-03210,Green Building Final,10/26/2017,Approved,ROBERT VORHIS
7840,17014-30000-03210,SGSOV-Seismic Gas S/O Valve,10/26/2017,SGSOV Approved,ROBERT VORHIS
7841,17014-30000-03210,Smoke Detectors,10/26/2017,Approved,ROBERT VORHIS
7842,17014-30000-03210,Final,11/1/2017,Partial Inspection,ROBERT VORHIS
7843,17014-30000-03210,Final,11/7/2017,Conditional Approval,ROBERT VORHIS
7844,18014-20000-02321,Deputy Drilled-In Anchors,5/14/2018,Approved,BEAU COLLINS
7845,18014-20000-02321,ELECTRICAL-Rough,5/14/2018,Partial Approval,BEAU COLLINS
7846,18014-20000-02321,FLOOD-Elevation Certificate,5/14/2018,Approved,BEAU COLLINS
7847,18014-20000-02321,Footing/Foundation/Slab,5/14/2018,Approved,BEAU COLLINS
7848,18014-20000-02321,Gas Test,5/14/2018,Partial Approval,BEAU COLLINS
7849,18014-20000-02321,Sewer,5/14/2018,Partial Approval,BEAU COLLINS
7850,18014-20000-02321,BUILDING-Rough-Frame,6/1/2018,Approved,BEAU COLLINS
7851,18014-20000-02321,ELECTRICAL-Rough,6/1/2018,Approved,BEAU COLLINS
7852,18014-20000-02321,FLOOD-Proofing Certificate,6/1/2018,Not Ready for Inspection,BEAU COLLINS
7853,18014-20000-02321,Floor/Roof Diaphrgm/Shear Wall,6/1/2018,Approved,BEAU COLLINS
7854,18014-20000-02321,Green Building Rough,6/1/2018,Approved,BEAU COLLINS
7855,18014-20000-02321,HVAC-Rough,6/1/2018,Approved,BEAU COLLINS
7856,18014-20000-02321,PLUMBING-Rough,6/1/2018,Approved,BEAU COLLINS
7857,18014-20000-02321,Interior/Exterior Lathing,6/11/2018,Partial Approval,BEAU COLLINS
7858,18014-20000-02321,Insulation,6/15/2018,Approved,BEAU COLLINS
7859,18014-20000-02321,Drywall Nailing,6/18/2018,Approved,BEAU COLLINS
7860,18014-20000-02321,Special/Order Compliance,8/21/2018,Not Ready for Inspection,JOHN HAYES
7861,18014-20000-02321,ELECTRICAL-Final,9/27/2018,Not Ready for Inspection,JOHN HAYES
7862,18014-20000-02321,Final,9/27/2018,Not Ready for Inspection,JOHN HAYES
7863,18014-20000-02321,Green Building Final,9/27/2018,Not Ready for Inspection,JOHN HAYES
7864,18014-20000-02321,HVAC-Final,9/27/2018,Not Ready for Inspection,JOHN HAYES
7865,18014-20000-02321,PLUMBING-Final,9/27/2018,Not Ready for Inspection,JOHN HAYES
7866,18014-20000-02321,SGSOV-Seismic Gas S/O Valve,9/27/2018,SGSOV Not Ready,JOHN HAYES
7867,18014-20000-02321,Smoke Detectors,9/27/2018,Not Ready for Inspection,JOHN HAYES
7868,18014-20000-02321,ELECTRICAL-Final,10/3/2018,Not Ready for Inspection,JOHN HAYES
7869,18014-20000-02321,Final,10/3/2018,Not Ready for Inspection,JOHN HAYES
7870,18014-20000-02321,Green Building Final,10/3/2018,Not Ready for Inspection,JOHN HAYES
7871,18014-20000-02321,HVAC-Final,10/3/2018,Not Ready for Inspection,JOHN HAYES
7872,18014-20000-02321,PLUMBING-Final,10/3/2018,Not Ready for Inspection,JOHN HAYES
7873,18014-20000-02321,SGSOV-Seismic Gas S/O Valve,10/3/2018,SGSOV Not Ready,JOHN HAYES
7874,18014-20000-02321,Smoke Detectors,10/3/2018,Not Ready for Inspection,JOHN HAYES
7875,18014-20000-02321,ELECTRICAL-Final,11/16/2018,Approved,JOHN HAYES
7876,18014-20000-02321,Final,11/16/2018,Not Ready for Inspection,JOHN HAYES
7877,18014-20000-02321,Green Building Final,11/16/2018,Approved,JOHN HAYES
7878,18014-20000-02321,HVAC-Final,11/16/2018,Approved,JOHN HAYES
7879,18014-20000-02321,PLUMBING-Final,11/16/2018,Not Ready for Inspection,JOHN HAYES
7880,18014-20000-02321,SGSOV-Seismic Gas S/O Valve,11/16/2018,SGSOV Approved,JOHN HAYES
7881,18014-20000-02321,Smoke Detectors,11/16/2018,Approved,JOHN HAYES
7882,18014-20000-02321,Final,11/21/2018,No Access for Inspection,BEAU COLLINS
7883,18014-20000-02321,ELECTRICAL-Final,11/27/2018,Approved,JOHN HAYES
7884,18014-20000-02321,Final,11/27/2018,Conditional Approval,JOHN HAYES
7885,18014-20000-02321,HVAC-Final,11/27/2018,Approved,JOHN HAYES
7886,17016-10000-36495,Pre-Inspection,7/11/2018,Partial Inspection,ROBERT VORHIS
7887,17016-10000-36495,Footing/Foundation/Slab,7/24/2018,Partial Approval,ROBERT VORHIS
7888,17016-10000-36495,Deputy Drilled-In Anchors,8/8/2018,Conditional Approval,ROBERT VORHIS
7889,17016-10000-36495,Footing/Foundation/Slab,8/10/2018,Partial Approval,ROBERT VORHIS
7890,17016-10000-36495,PLUMBING-Rough,8/15/2018,Partial Approval,ROBERT VORHIS
7891,17016-10000-36495,Footing/Foundation/Slab,8/20/2018,Corrections Issued,ROBERT VORHIS
7892,17016-10000-36495,Footing/Foundation/Slab,8/27/2018,Approved,ROBERT VORHIS
7893,17016-10000-36495,BUILDING-Rough-Frame,9/17/2018,Partial Approval,ROBERT VORHIS
7894,17016-10000-36495,METHANE-Rough,9/17/2018,Approved,ROBERT VORHIS
7895,17016-10000-36495,PLUMBING-Rough,9/17/2018,Approved,ROBERT VORHIS
7896,17016-10000-36495,PLUMBING-Rough,9/24/2018,Approved,ROBERT VORHIS
7897,17016-10000-36495,Wood Frame,9/24/2018,Approved,ROBERT VORHIS
7898,17016-10000-36495,ELECTRICAL-Rough,10/5/2018,Approved,ROBERT VORHIS
7899,17016-10000-36495,Shower Pan,10/5/2018,Approved,ROBERT VORHIS
7900,17016-10000-36495,BUILDING-Rough-Frame,10/11/2018,Approved,ROBERT VORHIS
7901,17016-10000-36495,Green Building Rough,10/11/2018,Approved,ROBERT VORHIS
7902,17016-10000-36495,Drywall Nailing,10/19/2018,Partial Approval,ROBERT VORHIS
7903,17016-10000-36495,Underground Mechanical,10/19/2018,Partial Approval,ROBERT VORHIS
7904,17016-10000-36495,Drywall Nailing,11/8/2018,Approved,ROBERT VORHIS
7905,17016-10000-36495,Interior/Exterior Lathing,11/8/2018,Approved,ROBERT VORHIS
7906,17016-10000-36495,Rough-Elec/Plmb/HVAC,11/8/2018,Approved,ROBERT VORHIS
7907,17016-10000-36495,ELECTRICAL-Final,1/28/2019,Approved,ROBERT VORHIS
7908,17016-10000-36495,Gas Test,1/28/2019,Approved,ROBERT VORHIS
7909,17016-10000-36495,Green Building Final,1/28/2019,Approved,ROBERT VORHIS
7910,17016-10000-36495,HVAC-Final,1/28/2019,Approved,ROBERT VORHIS
7911,17016-10000-36495,PLUMBING-Final,1/28/2019,Approved,ROBERT VORHIS
7912,17016-10000-36495,SGSOV-Seismic Gas S/O Valve,1/28/2019,SGSOV Approved,ROBERT VORHIS
7913,17016-10000-36495,Smoke Detectors,1/28/2019,Corrections Issued,ROBERT VORHIS
7914,17016-10000-36495,Final,3/6/2019,No Access for Inspection,ROBERT VORHIS
7915,17016-10000-36495,Smoke Detectors,3/6/2019,No Access for Inspection,ROBERT VORHIS
7916,17016-10000-36495,Final,3/12/2019,Corrections Issued,ROBERT VORHIS
7917,17016-10000-36495,Smoke Detectors,3/12/2019,Approved,ROBERT VORHIS
7918,17016-10000-36495,Final,3/29/2019,OK to Issue CofO,ROBERT VORHIS
7919,18016-20000-14616,Footing/Foundation/Slab,7/2/2018,No Access for Inspection,ANTHONY MCDOWALL
7920,18016-20000-14616,Deputy Drilled-In Anchors,7/3/2018,No Access for Inspection,ROBERT SHELLY
7921,18016-20000-14616,Footing/Foundation/Slab,7/3/2018,Approved,MICHAEL YOUNG
7922,18016-20000-14616,BUILDING-Rough-Frame,8/28/2018,Not Ready for Inspection,CHRISTOPHE COCHRAN
7923,18016-20000-14616,ELECTRICAL-Rough,8/28/2018,Not Ready for Inspection,CHRISTOPHE COCHRAN
7924,18016-20000-14616,Floor/Roof Diaphrgm/Shear Wall,8/28/2018,Not Ready for Inspection,CHRISTOPHE COCHRAN
7925,18016-20000-14616,Green Building Rough,8/28/2018,Not Ready for Inspection,CHRISTOPHE COCHRAN
7926,18016-20000-14616,HVAC-Rough,8/28/2018,Approved,CHRISTOPHE COCHRAN
7927,18016-20000-14616,PLUMBING-Rough,8/28/2018,Approved,CHRISTOPHE COCHRAN
7928,18016-20000-14616,BUILDING-Rough-Frame,8/29/2018,Approved,CHRISTOPHE COCHRAN
7929,18016-20000-14616,ELECTRICAL-Rough,8/29/2018,Approved,CHRISTOPHE COCHRAN
7930,18016-20000-14616,Floor/Roof Diaphrgm/Shear Wall,8/29/2018,Approved,CHRISTOPHE COCHRAN
7931,18016-20000-14616,Green Building Rough,8/29/2018,Approved,CHRISTOPHE COCHRAN
7932,18016-20000-14616,Sewer,8/29/2018,Approved,CHRISTOPHE COCHRAN
7933,18016-20000-14616,Interior/Exterior Lathing,9/4/2018,Partial Approval,COREY HUPP
7934,18016-20000-14616,Insulation,9/6/2018,Approved,CHRISTOPHE COCHRAN
7935,18016-20000-14616,Shower Pan,9/6/2018,Approved,CHRISTOPHE COCHRAN
7936,18016-20000-14616,Drywall Nailing,9/11/2018,Approved,COREY HUPP
7937,18016-20000-14616,Interior/Exterior Lathing,9/11/2018,Approved,COREY HUPP
7938,18016-20000-14616,Final,11/19/2018,Corrections Issued,CHRISTOPHE COCHRAN
7939,18016-20000-14616,Green Building Final,11/19/2018,Approved,CHRISTOPHE COCHRAN
7940,18016-20000-14616,SGSOV-Seismic Gas S/O Valve,11/19/2018,SGSOV Approved,CHRISTOPHE COCHRAN
7941,18016-20000-14616,Smoke Detectors,11/19/2018,Approved,CHRISTOPHE COCHRAN
7942,18016-20000-14616,Final,11/21/2018,Conditional Approval,CHRISTOPHE COCHRAN
7943,18016-20000-14616,Final,12/3/2018,OK to Issue CofO,CHRISTOPHE COCHRAN
7944,17016-20000-31634,Footing/Foundation/Slab,8/28/2018,Not Ready for Inspection,KEVIN BEAULIEU
7945,17016-20000-31634,Excavation/Setback/Form/Re-Bar,8/29/2018,Approved,COREY HUPP
7946,17016-20000-31634,Insulation,8/31/2018,Partial Approval,KEVIN BEAULIEU
7947,17016-20000-31634,PLUMBING-Rough,8/31/2018,Not Ready for Inspection,KEVIN BEAULIEU
7948,17016-20000-31634,Wood Frame,8/31/2018,Not Ready for Inspection,KEVIN BEAULIEU
7949,17016-20000-31634,PLUMBING-Rough,9/5/2018,Partial Approval,KEVIN BEAULIEU
7950,17016-20000-31634,ELECTRICAL-Rough,9/20/2018,Approved,KEVIN BEAULIEU
7951,17016-20000-31634,HVAC-Rough,9/20/2018,Approved,KEVIN BEAULIEU
7952,17016-20000-31634,PLUMBING-Rough,9/20/2018,Approved,KEVIN BEAULIEU
7953,17016-20000-31634,Floor/Roof Diaphrgm/Shear Wall,9/24/2018,Approved,KEVIN BEAULIEU
7954,17016-20000-31634,Rough-Elec/Plmb/HVAC,9/24/2018,Approved,KEVIN BEAULIEU
7955,17016-20000-31634,Drywall Nailing,10/3/2018,Approved,KEVIN BEAULIEU
7956,17016-20000-31634,BUILDING-Rough-Frame,11/14/2018,Not Ready for Inspection,KEVIN BEAULIEU
7957,17016-20000-31634,Final,11/14/2018,Not Ready for Inspection,KEVIN BEAULIEU
7958,17016-20000-31634,Green Building Final,11/14/2018,Not Ready for Inspection,KEVIN BEAULIEU
7959,17016-20000-31634,MERV13>=Final,11/14/2018,Not Ready for Inspection,KEVIN BEAULIEU
7960,17016-20000-31634,MERV13>=Rough,11/14/2018,Not Ready for Inspection,KEVIN BEAULIEU
7961,17016-20000-31634,SGSOV-Seismic Gas S/O Valve,11/14/2018,SGSOV Not Ready,KEVIN BEAULIEU
7962,17016-20000-31634,Smoke Detectors,11/14/2018,Approved,KEVIN BEAULIEU
7963,17016-20000-31634,BUILDING-Rough-Frame,11/29/2018,Approved,KEVIN BEAULIEU
7964,17016-20000-31634,Final,11/29/2018,Not Ready for Inspection,KEVIN BEAULIEU
7965,17016-20000-31634,Green Building Final,11/29/2018,Approved,KEVIN BEAULIEU
7966,17016-20000-31634,MERV13>=Final,11/29/2018,Approved,KEVIN BEAULIEU
7967,17016-20000-31634,MERV13>=Rough,11/29/2018,Approved,KEVIN BEAULIEU
7968,17016-20000-31634,SGSOV-Seismic Gas S/O Valve,11/29/2018,SGSOV Approved,KEVIN BEAULIEU
7969,17016-20000-31634,Final,12/5/2018,Conditional Approval,KEVIN BEAULIEU
7970,17016-20000-31634,Final,2/28/2019,Partial Approval,KEVIN BEAULIEU
