,permit_ID,section,date,status,inspector
4413,19016-20000-06504,Sewer,9/24/2019,Approved,JENNIFER RABUCHIN
4414,19016-20000-06504,BUILDING-Rough-Frame,9/25/2019,Approved,JENNIFER RABUCHIN
4415,19016-20000-06504,ELECTRICAL-Rough,9/25/2019,Approved,JENNIFER RABUCHIN
4416,19016-20000-06504,Green Building Rough,9/25/2019,Approved,JENNIFER RABUCHIN
4417,19016-20000-06504,METHANE-Rough,9/25/2019,Approved,JENNIFER RABUCHIN
4418,19016-20000-06504,PLUMBING-Rough,9/25/2019,Approved,JENNIFER RABUCHIN
4419,19016-20000-06504,Insulation,9/27/2019,Approved,JENNIFER RABUCHIN
4420,19016-20000-06504,Interior/Exterior Lathing,9/27/2019,Corrections Issued,JENNIFER RABUCHIN
4421,19016-20000-06504,Shower Pan,9/27/2019,Corrections Issued,JENNIFER RABUCHIN
4422,19016-20000-06504,Drywall Nailing,10/1/2019,Approved,JENNIFER RABUCHIN
4423,19016-20000-06504,Interior/Exterior Lathing,10/1/2019,Approved,JENNIFER RABUCHIN
4424,19016-20000-06504,Shower Pan,10/1/2019,Approved,JENNIFER RABUCHIN
4425,19016-20000-06504,ELECTRICAL-Final,11/4/2019,Approved,JENNIFER RABUCHIN
4426,19016-20000-06504,Final,11/4/2019,OK to Issue CofO,JENNIFER RABUCHIN
4427,19016-20000-06504,Footing/Foundation/Slab,11/4/2019,Approved,JENNIFER RABUCHIN
4428,19016-20000-06504,Green Building Final,11/4/2019,Approved,JENNIFER RABUCHIN
4429,19016-20000-06504,HVAC-Final,11/4/2019,Approved,JENNIFER RABUCHIN
4430,19016-20000-06504,PLUMBING-Final,11/4/2019,Approved,JENNIFER RABUCHIN
4431,19016-20000-06504,SGSOV-Seismic Gas S/O Valve,11/4/2019,SGSOV Approved,JENNIFER RABUCHIN
4432,19016-20000-06504,Smoke Detectors,11/4/2019,Approved,JENNIFER RABUCHIN
4433,18019-30000-04336,Final,1/2/2020,Permit Finaled,RAYMOND KEHOE
4434,18010-20000-04026,Footing/Foundation/Slab,3/1/2019,Not Ready for Inspection,KENNETH NAGLE
4435,18010-20000-04026,PLUMBING-Rough,3/1/2019,Partial Approval,KENNETH NAGLE
4436,18010-20000-04026,Floor/Roof Diaphrgm/Shear Wall,5/15/2019,Conditional Approval,TIM CHRISTENSEN
4437,18010-20000-04026,BUILDING-Rough-Frame,6/6/2019,Corrections Issued,TIM CHRISTENSEN
4438,18010-20000-04026,ELECTRICAL-Rough,6/6/2019,Approved,TIM CHRISTENSEN
4439,18010-20000-04026,Green Building Rough,6/6/2019,Approved,TIM CHRISTENSEN
4440,18010-20000-04026,HVAC-Rough,6/6/2019,Corrections Issued,TIM CHRISTENSEN
4441,18010-20000-04026,PLUMBING-Rough,6/6/2019,Corrections Issued,TIM CHRISTENSEN
4442,18010-20000-04026,Verify Sprinkler Sign Off,6/6/2019,Not Ready for Inspection,TIM CHRISTENSEN
4443,18010-20000-04026,BUILDING-Rough-Frame,6/11/2019,Approved,TIM CHRISTENSEN
4444,18010-20000-04026,Drywall Nailing,6/11/2019,Approved,TIM CHRISTENSEN
4445,18010-20000-04026,Insulation,6/11/2019,Approved,TIM CHRISTENSEN
4446,18010-20000-04026,Interior/Exterior Lathing,6/11/2019,Approved,TIM CHRISTENSEN
4447,18010-20000-04026,Rough-Elec/Plmb/HVAC,6/11/2019,Approved,TIM CHRISTENSEN
4448,18010-20000-04026,Shower Pan,6/11/2019,Approved,TIM CHRISTENSEN
4449,18010-20000-04026,Verify Sprinkler Sign Off,6/11/2019,Approved,TIM CHRISTENSEN
4450,18010-20000-04026,ELECTRICAL-Final,9/5/2019,Not Ready for Inspection,DAVID FEILER
4451,18010-20000-04026,PLUMBING-Final,9/5/2019,Corrections Issued,DAVID FEILER
4452,18010-20000-04026,ELECTRICAL-Final,9/13/2019,Not Ready for Inspection,DAVID FEILER
4453,18010-20000-04026,Floor/Roof Diaphrgm/Shear Wall,9/13/2019,Not Ready for Inspection,DAVID FEILER
4454,18010-20000-04026,ELECTRICAL-Final,9/25/2019,Partial Inspection,DAVID FEILER
4455,18010-20000-04026,ELECTRICAL-Final,9/30/2019,Approved,DAVID FEILER
4456,18010-20000-04026,PLUMBING-Final,9/30/2019,Approved,DAVID FEILER
4457,18010-20000-04026,Final,12/4/2019,OK to Issue CofO,DAVID FEILER
4458,18010-20000-04026,Footing/Foundation/Slab,12/4/2019,Approved,DAVID FEILER
4459,18010-20000-04026,Green Building Final,12/4/2019,Approved,DAVID FEILER
4460,18010-20000-04026,SGSOV-Seismic Gas S/O Valve,12/4/2019,SGSOV Approved,DAVID FEILER
4461,18010-20000-04026,Service/Power Release,12/4/2019,Not Required,DAVID FEILER
4462,18010-20000-04026,Smoke Detectors,12/4/2019,Approved,DAVID FEILER
4463,19016-20000-17481,Footing/Foundation/Slab,6/18/2019,Corrections Issued,JOHN COLEMAN
4464,19016-20000-17481,Footing/Foundation/Slab,6/21/2019,Approved,JOHN COLEMAN
4465,19016-20000-17481,PLUMBING-Rough,6/21/2019,Partial Approval,JOHN COLEMAN
4466,19016-20000-17481,ELECTRICAL-Rough,7/8/2019,Approved,JOHN COLEMAN
4467,19016-20000-17481,PLUMBING-Rough,7/8/2019,Approved,JOHN COLEMAN
4468,19016-20000-17481,HVAC-Rough,7/18/2019,Not Ready for Inspection,JOHN COLEMAN
4469,19016-20000-17481,Insulation,7/18/2019,Partial Approval,JOHN COLEMAN
4470,19016-20000-17481,PLUMBING-Rough,7/18/2019,Partial Approval,JOHN COLEMAN
4471,19016-20000-17481,HVAC-Rough,7/30/2019,Approved,JOHN COLEMAN
4472,19016-20000-17481,Insulation,7/30/2019,Approved,JOHN COLEMAN
4473,19016-20000-17481,Interior/Exterior Lathing,7/30/2019,Approved,JOHN COLEMAN
4474,19016-20000-17481,PLUMBING-Rough,7/30/2019,Approved,JOHN COLEMAN
4475,19016-20000-17481,BUILDING-Rough-Frame,8/1/2019,Approved,JOHN COLEMAN
4476,19016-20000-17481,Green Building Rough,8/1/2019,Approved,JOHN COLEMAN
4477,19016-20000-17481,Drywall Nailing,8/7/2019,Approved,JOHN COLEMAN
4478,19016-20000-17481,ELECTRICAL-Rough,8/16/2019,Approved,JOHN COLEMAN
4479,19016-20000-17481,Gas Test,8/16/2019,Approved,JOHN COLEMAN
4480,19016-20000-17481,Underground Mechanical,8/16/2019,Approved,JOHN COLEMAN
4481,19016-20000-17481,Interior/Exterior Lathing,8/23/2019,Approved,JOHN COLEMAN
4482,19016-20000-17481,PLUMBING-Rough,9/12/2019,Approved,JOHN COLEMAN
4483,19016-20000-17481,Final,10/15/2019,Partial Approval,SEAN WIRCH
4484,19016-20000-17481,Green Building Final,10/15/2019,Approved,SEAN WIRCH
4485,19016-20000-17481,SGSOV-Seismic Gas S/O Valve,10/15/2019,SGSOV Approved,SEAN WIRCH
4486,19016-20000-17481,Smoke Detectors,10/15/2019,Approved,SEAN WIRCH
4487,18016-20000-04078,Footing/Foundation/Slab,3/9/2018,Partial Approval,SEAN WIRCH
4488,18016-20000-04078,PLUMBING-Rough,3/12/2018,Corrections Issued,MICHAEL TEMPLE
4489,18016-20000-04078,PLUMBING-Rough,3/27/2018,Not Ready for Inspection,FELIX ARROYO
4490,18016-20000-04078,PLUMBING-Rough,3/29/2018,Not Ready for Inspection,PETER FOLLING
4491,18016-20000-04078,PLUMBING-Rough,3/30/2018,Not Ready for Inspection,PETER FOLLING
4492,18016-20000-04078,Insulation,4/2/2018,Not Ready for Inspection,FELIX ARROYO
4493,18016-20000-04078,PLUMBING-Rough,4/2/2018,Approved,FELIX ARROYO
4494,18016-20000-04078,BUILDING-Rough-Frame,4/9/2018,Not Ready for Inspection,FELIX ARROYO
4495,18016-20000-04078,ELECTRICAL-Rough,4/9/2018,Not Ready for Inspection,FELIX ARROYO
4496,18016-20000-04078,BUILDING-Rough-Frame,4/17/2018,Corrections Issued,JOHN HAYES
4497,18016-20000-04078,ELECTRICAL-Rough,4/17/2018,Not Ready for Inspection,JOHN HAYES
4498,18016-20000-04078,FLOOD-Proofing Certificate,4/17/2018,Not Ready for Inspection,JOHN HAYES
4499,18016-20000-04078,Green Building Rough,4/17/2018,Not Ready for Inspection,JOHN HAYES
4500,18016-20000-04078,BUILDING-Rough-Frame,4/19/2018,Not Ready for Inspection,FELIX ARROYO
4501,18016-20000-04078,ELECTRICAL-Rough,4/19/2018,Corrections Issued,FELIX ARROYO
4502,18016-20000-04078,FLOOD-Proofing Certificate,4/19/2018,Not Ready for Inspection,FELIX ARROYO
4503,18016-20000-04078,Green Building Rough,4/19/2018,Not Ready for Inspection,FELIX ARROYO
4504,18016-20000-04078,PLUMBING-Rough,4/19/2018,Approved,FELIX ARROYO
4505,18016-20000-04078,BUILDING-Rough-Frame,4/26/2018,Partial Inspection,FELIX ARROYO
4506,18016-20000-04078,ELECTRICAL-Rough,4/26/2018,Partial Approval,FELIX ARROYO
4507,18016-20000-04078,FLOOD-Proofing Certificate,4/26/2018,Not Ready for Inspection,FELIX ARROYO
4508,18016-20000-04078,Green Building Rough,4/26/2018,Not Ready for Inspection,FELIX ARROYO
4509,18016-20000-04078,ELECTRICAL-Rough,4/27/2018,Partial Inspection,MICHAEL TEMPLE
4510,18016-20000-04078,Interior/Exterior Lathing,4/27/2018,Partial Approval,MICHAEL TEMPLE
4511,18016-20000-04078,BUILDING-Rough-Frame,5/7/2018,Conditional Approval,FELIX ARROYO
4512,18016-20000-04078,FLOOD-Proofing Certificate,5/7/2018,Not Ready for Inspection,FELIX ARROYO
4513,18016-20000-04078,Green Building Rough,5/7/2018,Approved,FELIX ARROYO
4514,18016-20000-04078,Insulation,5/8/2018,Not Ready for Inspection,FELIX ARROYO
4515,18016-20000-04078,Special/Order Compliance,5/8/2018,Approved,FELIX ARROYO
4516,18016-20000-04078,Insulation,5/14/2018,Not Ready for Inspection,PETER FOLLING
4517,18016-20000-04078,Insulation,5/16/2018,Partial Inspection,FELIX ARROYO
4518,18016-20000-04078,Insulation,5/21/2018,Approved,FELIX ARROYO
4519,18016-20000-04078,Drywall Nailing,5/23/2018,Partial Inspection,BRYAN MEYER
4520,18016-20000-04078,Drywall Nailing,5/25/2018,Approved,VINCENT HANLEY
4521,18016-20000-04078,ELECTRICAL-Final,9/5/2018,Not Ready for Inspection,SEAN WIRCH
4522,18016-20000-04078,BUILDING-Rough-Frame,10/2/2018,Conditional Approval,BRYAN MEYER
4523,18016-20000-04078,FLOOD-Proofing Certificate,10/2/2018,Not Ready for Inspection,BRYAN MEYER
4524,18016-20000-04078,Final,10/2/2018,Not Ready for Inspection,BRYAN MEYER
4525,18016-20000-04078,Green Building Final,10/2/2018,Approved,BRYAN MEYER
4526,18016-20000-04078,SGSOV-Seismic Gas S/O Valve,10/2/2018,SGSOV Not Ready,BRYAN MEYER
4527,18016-20000-04078,Smoke Detectors,10/2/2018,Not Ready for Inspection,BRYAN MEYER
4528,18016-20000-04078,BUILDING-Rough-Frame,10/25/2018,Approved,BRYAN MEYER
4529,18016-20000-04078,FLOOD-Proofing Certificate,10/25/2018,Approved,BRYAN MEYER
4530,18016-20000-04078,Final,10/25/2018,Partial Inspection,BRYAN MEYER
4531,18016-20000-04078,SGSOV-Seismic Gas S/O Valve,10/25/2018,SGSOV Not Ready,BRYAN MEYER
4532,18016-20000-04078,Smoke Detectors,10/25/2018,Approved,BRYAN MEYER
4533,18016-20000-04078,Final,11/20/2018,Not Ready for Inspection,SEAN WIRCH
4534,18016-20000-04078,SGSOV-Seismic Gas S/O Valve,11/20/2018,SGSOV Not Ready,SEAN WIRCH
4535,18016-20000-04078,Final,9/19/2019,Partial Approval,SEAN WIRCH
4536,18016-20000-04078,SGSOV-Seismic Gas S/O Valve,9/19/2019,SGSOV Approved,SEAN WIRCH
4537,19016-30000-06990,BUILDING-Rough-Frame,10/10/2019,Not Ready for Inspection,DAVID SANDOVAL
4538,19016-30000-06990,Final,10/10/2019,Not Ready for Inspection,DAVID SANDOVAL
4539,19016-30000-06990,BUILDING-Rough-Frame,10/18/2019,Approved,DAVID SANDOVAL
4540,19016-30000-06990,Final,10/18/2019,Corrections Issued,DAVID SANDOVAL
4541,19016-30000-06990,Final,10/23/2019,OK to Issue CofO,DAVID SANDOVAL
4542,19010-10000-00930,PLUMBING-Rough,6/11/2019,Corrections Issued,JOHN COLEMAN
4543,19010-10000-00930,Footing/Foundation/Slab,6/14/2019,Approved,JOHN COLEMAN
4544,19010-10000-00930,Floor/Roof Diaphrgm/Shear Wall,7/15/2019,Approved,JOHN COLEMAN
4545,19010-10000-00930,BUILDING-Rough-Frame,7/31/2019,Partial Inspection,JOHN COLEMAN
4546,19010-10000-00930,ELECTRICAL-Rough,7/31/2019,Approved,JOHN COLEMAN
4547,19010-10000-00930,HVAC-Rough,7/31/2019,Approved,JOHN COLEMAN
4548,19010-10000-00930,PLUMBING-Rough,7/31/2019,Approved,JOHN COLEMAN
4549,19010-10000-00930,Underground Mechanical,7/31/2019,Approved,JOHN COLEMAN
4550,19010-10000-00930,Insulation,8/7/2019,Approved,JOHN COLEMAN
4551,19010-10000-00930,Underground Mechanical,8/7/2019,Approved,JOHN COLEMAN
4552,19010-10000-00930,Drywall Nailing,8/16/2019,Approved,JOHN COLEMAN
4553,19010-10000-00930,Green Building Rough,8/16/2019,Approved,JOHN COLEMAN
4554,19010-10000-00930,Interior/Exterior Lathing,8/16/2019,Approved,JOHN COLEMAN
4555,19010-10000-00930,BUILDING-Rough-Frame,10/9/2019,Approved,JOHN KIDWELL
4556,19010-10000-00930,Final,10/9/2019,Not Ready for Inspection,JOHN KIDWELL
4557,19010-10000-00930,Green Building Final,10/9/2019,Approved,JOHN KIDWELL
4558,19010-10000-00930,SGSOV-Seismic Gas S/O Valve,10/9/2019,SGSOV Not Ready,JOHN KIDWELL
4559,19010-10000-00930,Service/Power Release,10/9/2019,Not Ready for Inspection,JOHN KIDWELL
4560,19010-10000-00930,Smoke Detectors,10/9/2019,Approved,JOHN KIDWELL
4561,19010-10000-00930,Verify Sprinkler Sign Off,10/9/2019,Approved,JOHN KIDWELL
4562,19010-10000-00930,Final,10/15/2019,Partial Approval,SEAN WIRCH
4563,19010-10000-00930,SGSOV-Seismic Gas S/O Valve,10/15/2019,SGSOV Approved,SEAN WIRCH
4564,19010-10000-00930,Service/Power Release,10/15/2019,Approved,SEAN WIRCH
4565,16010-30001-05910,Pre-Inspection,11/16/2017,Approved,CARLOS MATAMOROS
4566,16010-30001-05910,Footing/Foundation/Slab,11/28/2017,Conditional Approval,CARLOS MATAMOROS
4567,16010-30001-05910,Piling/Pier/Caisson,12/20/2017,Approved,CARLOS MATAMOROS
4568,16010-30001-05910,Grading Pre-Inspection,1/17/2018,Approved,CARLOS MATAMOROS
4569,16010-30001-05910,Footing/Foundation/Slab,2/14/2018,Approved,CARLOS MATAMOROS
4570,16010-30001-05910,Reinforced Concrete Frame,3/30/2018,Approved,CARLOS MATAMOROS
4571,16010-30001-05910,Floor/Roof Diaphrgm/Shear Wall,4/16/2018,Approved,CARLOS MATAMOROS
4572,16010-30001-05910,Floor/Roof Diaphrgm/Shear Wall,5/8/2018,Approved,CARLOS MATAMOROS
4573,16010-30001-05910,Floor/Roof Diaphrgm/Shear Wall,6/5/2018,Partial Approval,ROBERT VORHIS
4574,16010-30001-05910,Green Building Rough,6/5/2018,Partial Inspection,ROBERT VORHIS
4575,16010-30001-05910,BUILDING-Rough-Frame,11/6/2018,Not Ready for Inspection,THOMAS FINNILA
4576,16010-30001-05910,ELECTRICAL-Rough,11/6/2018,Partial Inspection,THOMAS FINNILA
4577,16010-30001-05910,Green Building Rough,11/6/2018,Not Ready for Inspection,THOMAS FINNILA
4578,16010-30001-05910,HVAC-Rough,11/6/2018,Not Ready for Inspection,THOMAS FINNILA
4579,16010-30001-05910,PLUMBING-Rough,11/6/2018,Not Ready for Inspection,THOMAS FINNILA
4580,16010-30001-05910,BUILDING-Rough-Frame,11/14/2018,Partial Approval,THOMAS FINNILA
4581,16010-30001-05910,Green Building Rough,11/14/2018,Not Ready for Inspection,THOMAS FINNILA
4582,16010-30001-05910,BUILDING-Rough-Frame,12/4/2018,Partial Approval,CRAIG DAVIS
4583,16010-30001-05910,Green Building Rough,12/4/2018,Approved,CRAIG DAVIS
4584,16010-30001-05910,Insulation,12/4/2018,Approved,CRAIG DAVIS
4585,16010-30001-05910,Rough-Elec/Plmb/HVAC,12/4/2018,Partial Approval,CRAIG DAVIS
4586,18014-70000-05291,PLUMBING-Rough,3/20/2019,Approved,FREDDIE RIVERA
4587,18014-70000-05291,Footing/Foundation/Slab,4/8/2019,Conditional Approval,FREDDIE RIVERA
4588,18014-70000-05291,Floor/Roof Diaphrgm/Shear Wall,6/5/2019,Partial Approval,FREDDIE RIVERA
4589,18014-70000-05291,HVAC-Rough,6/5/2019,Approved,FREDDIE RIVERA
4590,18014-70000-05291,PLUMBING-Rough,6/5/2019,Approved,FREDDIE RIVERA
4591,18014-70000-05291,Floor/Roof Diaphrgm/Shear Wall,6/21/2019,Approved,FREDDIE RIVERA
4592,18014-70000-05291,Insulation,7/5/2019,Corrections Issued,FREDDIE RIVERA
4593,18014-70000-05291,Drywall Nailing,7/11/2019,Approved,FREDDIE RIVERA
4594,18014-70000-05291,Underground Mechanical,9/6/2019,Approved,FREDDIE RIVERA
4595,18014-70000-05291,BUILDING-Rough-Frame,9/26/2019,Approved,FREDDIE RIVERA
4596,18014-70000-05291,Final,9/26/2019,Conditional Approval,FREDDIE RIVERA
4597,18014-70000-05291,Footing/Foundation/Slab,9/26/2019,Approved,FREDDIE RIVERA
4598,18014-70000-05291,Green Building Final,9/26/2019,Approved,FREDDIE RIVERA
4599,18014-70000-05291,Green Building Rough,9/26/2019,Approved,FREDDIE RIVERA
4600,18014-70000-05291,SGSOV-Seismic Gas S/O Valve,9/26/2019,SGSOV Approved,FREDDIE RIVERA
4601,18014-70000-05291,Smoke Detectors,9/26/2019,Approved,FREDDIE RIVERA
4602,19016-20000-17161,Deputy Drilled-In Anchors,7/15/2019,Approved,JUAN VALENZUELA
4603,19016-20000-17161,Excavation/Setback/Form/Re-Bar,7/15/2019,Not Ready for Inspection,JUAN VALENZUELA
4604,19016-20000-17161,PLUMBING-Rough,7/15/2019,Corrections Issued,JUAN VALENZUELA
4605,19016-20000-17161,Excavation/Setback/Form/Re-Bar,7/18/2019,Approved,JUAN VALENZUELA
4606,19016-20000-17161,Underground Mechanical,7/18/2019,Approved,JUAN VALENZUELA
4607,19016-20000-17161,BUILDING-Rough-Frame,8/1/2019,Partial Approval,JUAN VALENZUELA
4608,19016-20000-17161,ELECTRICAL-Rough,8/1/2019,Partial Approval,JUAN VALENZUELA
4609,19016-20000-17161,Green Building Rough,8/1/2019,Not Ready for Inspection,JUAN VALENZUELA
4610,19016-20000-17161,Sewer,8/1/2019,Approved,JUAN VALENZUELA
4611,19016-20000-17161,BUILDING-Rough-Frame,8/8/2019,Approved,DAVID HEINE
4612,19016-20000-17161,Green Building Rough,8/8/2019,Approved,DAVID HEINE
4613,19016-20000-17161,HVAC-Rough,8/8/2019,Approved,DAVID HEINE
4614,19016-20000-17161,Insulation,8/8/2019,Approved,DAVID HEINE
4615,19016-20000-17161,Drywall Nailing,8/14/2019,Approved,JUAN VALENZUELA
4616,19016-20000-17161,Interior/Exterior Lathing,8/14/2019,Approved,JUAN VALENZUELA
4617,19016-20000-17161,Rough-Elec/Plmb/HVAC,8/14/2019,Approved,JUAN VALENZUELA
4618,19016-20000-17161,Final,10/7/2019,Corrections Issued,JUAN VALENZUELA
4619,19016-20000-17161,Green Building Final,10/7/2019,Approved,JUAN VALENZUELA
4620,19016-20000-17161,METHANE-Final,10/7/2019,Approved,JUAN VALENZUELA
4621,19016-20000-17161,SGSOV-Seismic Gas S/O Valve,10/7/2019,SGSOV Approved,JUAN VALENZUELA
4622,19016-20000-17161,Smoke Detectors,10/7/2019,Not Ready for Inspection,JUAN VALENZUELA
4623,19016-20000-17161,ELECTRICAL-Final,10/10/2019,Approved,DAVID HEINE
4624,19016-20000-17161,Final,10/10/2019,OK to Issue CofO,DAVID HEINE
4625,19016-20000-17161,HVAC-Final,10/10/2019,Approved,DAVID HEINE
4626,19016-20000-17161,PLUMBING-Final,10/10/2019,Approved,DAVID HEINE
4627,19016-20000-17161,Smoke Detectors,10/10/2019,Approved,DAVID HEINE
4628,17010-10001-03700,Bottom/Toe,10/18/2018,Partial Approval,ROBERT HUGHES
4629,17010-10001-03700,Initial Grading,10/18/2018,Approved,ROBERT HUGHES
4630,17010-10001-03700,Bottom/Toe,10/19/2018,Not Ready for Inspection,ROBERT HUGHES
4631,17010-10001-03700,Excavation,10/19/2018,Partial Approval,ROBERT HUGHES
4632,17010-10001-03700,Bottom/Toe,10/23/2018,Approved,VASIL MIHALEV
4633,17010-10001-03700,Excavation,10/23/2018,Partial Approval,VASIL MIHALEV
4634,17010-10001-03700,Approved Compaction Report,11/9/2018,Approved,ROBERT HUGHES
4635,17010-10001-03700,Excavation,6/21/2019,Not Ready for Inspection,ROBERT HUGHES
4636,17010-10001-03700,Rough,6/21/2019,Not Ready for Inspection,ROBERT HUGHES
4637,17010-10001-03700,Drainage Devices/Catch Basin,7/2/2019,Partial Approval,ROBERT HUGHES
4638,17010-10001-03700,Drainage Devices/Catch Basin,8/7/2019,Partial Approval,ROBERT HUGHES
4639,17010-10001-03700,Rough,8/7/2019,Not Ready for Inspection,ROBERT HUGHES
4640,17010-10001-03700,Sub-Drain,8/7/2019,Not Ready for Inspection,ROBERT HUGHES
4641,17010-10001-03700,Final,10/7/2019,Corrections Issued,ROBERT HUGHES
4642,17010-10001-03700,Rough,10/7/2019,Not Ready for Inspection,ROBERT HUGHES
4643,17010-10001-03700,Bottom/Toe,10/24/2019,Approved,ROBERT HUGHES
4644,17010-10001-03700,Drainage Devices/Catch Basin,10/24/2019,Approved,ROBERT HUGHES
4645,17010-10001-03700,Final,10/24/2019,Permit Finaled,ROBERT HUGHES
4646,17010-10001-03700,Rough,10/24/2019,Approved,ROBERT HUGHES
4647,17016-10000-26213,Excavation/Setback/Form/Re-Bar,11/19/2018,Corrections Issued,BENEDICT MATHIAS
4648,17016-10000-26213,Footing/Foundation/Slab,11/19/2018,Corrections Issued,BENEDICT MATHIAS
4649,17016-10000-26213,PLUMBING-Rough,11/19/2018,Corrections Issued,BENEDICT MATHIAS
4650,17016-10000-26213,Rough-Elec/Plmb/HVAC,3/27/2019,Not Ready for Inspection,BENEDICT MATHIAS
4651,17016-10000-26213,Wood Frame,3/27/2019,Approved,BENEDICT MATHIAS
4652,17016-10000-26213,ELECTRICAL-Rough,4/3/2019,Approved,BENEDICT MATHIAS
4653,17016-10000-26213,Gas Test,4/3/2019,Approved,BENEDICT MATHIAS
4654,17016-10000-26213,Insulation,4/3/2019,Approved,BENEDICT MATHIAS
4655,17016-10000-26213,Drywall Nailing,4/8/2019,Approved,BENEDICT MATHIAS
4656,17016-10000-26213,Final,6/25/2019,Conditional Approval,BENEDICT MATHIAS
4657,17016-10000-26213,Final,9/17/2019,Conditional Approval,BENEDICT MATHIAS
4658,17016-10000-26213,SGSOV-Seismic Gas S/O Valve,9/17/2019,SGSOV Approved,BENEDICT MATHIAS
4659,17016-10000-26213,Smoke Detectors,9/17/2019,Approved,BENEDICT MATHIAS
4660,17016-10000-26213,Final,9/26/2019,OK to Issue CofO,BENEDICT MATHIAS
4661,17016-10000-26213,Service/Power Release,10/2/2019,Approved,SHAWN ESHBACH
4662,18016-30000-16936,Deputy Drilled-In Anchors,10/29/2018,Conditional Approval,RONALD WEBER
4663,18016-30000-16936,ELECTRICAL-Rough,2/12/2019,Not Ready for Inspection,RONALD WEBER
4664,18016-30000-16936,PLUMBING-Rough,2/12/2019,Partial Approval,RONALD WEBER
4665,18016-30000-16936,BUILDING-Rough-Frame,4/8/2019,Not Ready for Inspection,JUAN VALENZUELA
4666,18016-30000-16936,ELECTRICAL-Rough,4/8/2019,Corrections Issued,JUAN VALENZUELA
4667,18016-30000-16936,Green Building Rough,4/8/2019,Approved,JUAN VALENZUELA
4668,18016-30000-16936,PLUMBING-Rough,4/8/2019,Approved,JUAN VALENZUELA
4669,18016-30000-16936,BUILDING-Rough-Frame,5/10/2019,Partial Approval,JUAN VALENZUELA
4670,18016-30000-16936,ELECTRICAL-Rough,5/10/2019,Approved,JUAN VALENZUELA
4671,18016-30000-16936,PLUMBING-Rough,5/10/2019,Approved,JUAN VALENZUELA
4672,18016-30000-16936,BUILDING-Rough-Frame,5/31/2019,Approved,JUAN VALENZUELA
4673,18016-30000-16936,Drywall Nailing,6/7/2019,Approved,JUAN VALENZUELA
4674,18016-30000-16936,Final,8/28/2019,Corrections Issued,JUAN VALENZUELA
4675,18016-30000-16936,Green Building Final,8/28/2019,Not Ready for Inspection,JUAN VALENZUELA
4676,18016-30000-16936,SGSOV-Seismic Gas S/O Valve,8/28/2019,SGSOV Not Ready,JUAN VALENZUELA
4677,18016-30000-16936,Smoke Detectors,8/28/2019,Approved,JUAN VALENZUELA
4678,18016-30000-16936,ELECTRICAL-Final,10/18/2019,Approved,JUAN VALENZUELA
4679,18016-30000-16936,Final,10/18/2019,OK to Issue CofO,JUAN VALENZUELA
4680,18016-30000-16936,Green Building Final,10/18/2019,Approved,JUAN VALENZUELA
4681,18016-30000-16936,HVAC-Final,10/18/2019,Approved,JUAN VALENZUELA
4682,18016-30000-16936,PLUMBING-Final,10/18/2019,Approved,JUAN VALENZUELA
4683,18016-30000-16936,SGSOV-Seismic Gas S/O Valve,10/18/2019,SGSOV Approved,JUAN VALENZUELA
4684,19016-30000-23166,ELECTRICAL-Rough,10/15/2019,Not Ready for Inspection,CHARLENE BUSTAMANTE
4685,19016-30000-23166,PLUMBING-Rough,10/15/2019,Conditional Approval,CHARLENE BUSTAMANTE
4686,19016-30000-23166,Sewer,10/15/2019,Corrections Issued,CHARLENE BUSTAMANTE
4687,19016-30000-23166,Wood Frame,10/15/2019,Corrections Issued,CHARLENE BUSTAMANTE
4688,19016-30000-23166,BUILDING-Rough-Frame,10/21/2019,Approved,CHARLENE BUSTAMANTE
4689,19016-30000-23166,Deputy Drilled-In Anchors,10/21/2019,Corrections Issued,CHARLENE BUSTAMANTE
4690,19016-30000-23166,ELECTRICAL-Rough,10/21/2019,Approved,CHARLENE BUSTAMANTE
4691,19016-30000-23166,Green Building Rough,10/21/2019,Approved,CHARLENE BUSTAMANTE
4692,19016-30000-23166,Interior/Exterior Lathing,10/30/2019,Approved,HENRY KIM
4693,19016-30000-23166,Insulation,11/8/2019,Approved,CHARLENE BUSTAMANTE
4694,19016-30000-23166,Drywall Nailing,11/14/2019,Approved,CHARLENE BUSTAMANTE
4695,19016-30000-23166,Shower Pan,11/14/2019,Corrections Issued,CHARLENE BUSTAMANTE
4696,19016-30000-23166,Gas Test,11/21/2019,Approved,CHARLENE BUSTAMANTE
4697,19016-30000-23166,Shower Pan,11/21/2019,Approved,CHARLENE BUSTAMANTE
4698,19016-30000-23166,ELECTRICAL-Final,2/5/2020,Corrections Issued,HORACE FULTZ
4699,19016-30000-23166,Final,2/5/2020,Not Ready for Inspection,HORACE FULTZ
4700,19016-30000-23166,Footing/Foundation/Slab,2/5/2020,Approved,HORACE FULTZ
4701,19016-30000-23166,Green Building Final,2/5/2020,Approved,HORACE FULTZ
4702,19016-30000-23166,HVAC-Final,2/5/2020,Corrections Issued,HORACE FULTZ
4703,19016-30000-23166,PLUMBING-Final,2/5/2020,Approved,HORACE FULTZ
4704,19016-30000-23166,SGSOV-Seismic Gas S/O Valve,2/5/2020,SGSOV Approved,HORACE FULTZ
4705,19016-30000-23166,Service/Power Release,2/5/2020,Not Ready for Inspection,HORACE FULTZ
