,permit_ID,section,date,status,inspector
3749,15030-30000-08202,Approved Compaction Report,8/15/2016,Not Ready for Inspection,JEFFREY DURAN
3750,15030-30000-08202,Approved Compaction Report,8/17/2016,Approved,JEFFREY DURAN
3751,15030-30000-08202,Fill/Backfill,6/12/2017,Conditional Approval,GRANT WOODS
3752,15030-30000-08202,Special/Order Compliance,7/24/2017,Corrections Issued,GRANT WOODS
3753,15030-30000-08202,Bottom/Toe,11/8/2017,Approved,GRANT WOODS
3754,15030-30000-08202,Final,11/8/2017,Not Ready for Inspection,GRANT WOODS
3755,15030-30000-08202,Rough,11/8/2017,Approved,GRANT WOODS
3756,15030-30000-08202,Approved Compaction Report,11/22/2017,Approved,GRANT WOODS
3757,15030-30000-08202,Final,12/15/2017,Permit Finaled,GRANT WOODS
3758,17014-20000-02485,Footing/Foundation/Slab,7/7/2017,Approved,JOHN HAYES
3759,17014-20000-02485,Wood Frame,7/25/2017,Partial Approval,JOHN HAYES
3760,17014-20000-02485,BUILDING-Rough-Frame,7/28/2017,Approved,ROBERT SHELLY
3761,17014-20000-02485,Green Building Rough,7/28/2017,Approved,ROBERT SHELLY
3762,17014-20000-02485,Rough-Elec/Plmb/HVAC,7/28/2017,Approved,ROBERT SHELLY
3763,17014-20000-02485,Drywall Nailing,8/4/2017,Approved,JOHN HAYES
3764,17014-20000-02485,Interior/Exterior Lathing,8/4/2017,Approved,JOHN HAYES
3765,17014-20000-02485,Final,12/6/2017,OK to Issue CofO,JOHN COLEMAN
3766,17014-20000-02485,Green Building Final,12/6/2017,Approved,JOHN COLEMAN
3767,17014-20000-02485,SGSOV-Seismic Gas S/O Valve,12/6/2017,SGSOV Approved,JOHN COLEMAN
3768,17014-20000-02485,Smoke Detectors,12/6/2017,Approved,JOHN COLEMAN
3769,16010-10001-04010,No Data Available.,,,
3770,15014-20000-02245,Excavation/Setback/Form/Re-Bar,2/12/2016,Not Ready for Inspection,RONALD COWAN
3771,15014-20000-02245,Footing/Foundation/Slab,2/12/2016,Not Ready for Inspection,RONALD COWAN
3772,15014-20000-02245,Excavation/Setback/Form/Re-Bar,2/16/2016,Approved,WILLIAM JIMENEZ
3773,15014-20000-02245,BUILDING-Rough-Frame,3/16/2016,Partial Approval,WILLIAM JIMENEZ
3774,15014-20000-02245,PLUMBING-Rough,3/16/2016,Partial Approval,WILLIAM JIMENEZ
3775,15014-20000-02245,Floor/Roof Diaphrgm/Shear Wall,3/21/2016,Partial Approval,RONALD COWAN
3776,15014-20000-02245,Green Building Rough,3/21/2016,Partial Inspection,RONALD COWAN
3777,15014-20000-02245,Floor/Roof Diaphrgm/Shear Wall,4/1/2016,Not Ready for Inspection,DOMINIC DANERI
3778,15014-20000-02245,Floor/Roof Diaphrgm/Shear Wall,4/5/2016,Partial Inspection,RONALD COWAN
3779,15014-20000-02245,BUILDING-Rough-Frame,6/2/2016,Not Ready for Inspection,WILLIAM JIMENEZ
3780,15014-20000-02245,ELECTRICAL-Rough,6/2/2016,Approved,WILLIAM JIMENEZ
3781,15014-20000-02245,Green Building Rough,6/2/2016,Not Ready for Inspection,WILLIAM JIMENEZ
3782,15014-20000-02245,Rough-Elec/Plmb/HVAC,6/2/2016,Not Ready for Inspection,WILLIAM JIMENEZ
3783,15014-20000-02245,Verify Sprinkler Sign Off,6/2/2016,Not Ready for Inspection,WILLIAM JIMENEZ
3784,15014-20000-02245,HVAC-Rough,6/8/2016,Approved,RONALD COWAN
3785,15014-20000-02245,PLUMBING-Rough,6/8/2016,Approved,RONALD COWAN
3786,15014-20000-02245,Insulation,7/1/2016,Not Ready for Inspection,LUIS BARRALES
3787,15014-20000-02245,Insulation,7/5/2016,Approved,RONALD COWAN
3788,15014-20000-02245,Interior/Exterior Lathing,7/5/2016,Approved,RONALD COWAN
3789,15014-20000-02245,Drywall Nailing,7/18/2016,Approved,RONALD COWAN
3790,15014-20000-02245,Green Building Rough,7/18/2016,Approved,RONALD COWAN
3791,15014-20000-02245,Interior/Exterior Lathing,7/18/2016,Approved,RONALD COWAN
3792,15014-20000-02245,Shower Pan,7/18/2016,Approved,RONALD COWAN
3793,15014-20000-02245,BUILDING-Rough-Frame,2/23/2017,Approved,LUIS ALVAREZ
3794,15014-20000-02245,Final,2/23/2017,Corrections Issued,LUIS ALVAREZ
3795,15014-20000-02245,Footing/Foundation/Slab,2/23/2017,Approved,LUIS ALVAREZ
3796,15014-20000-02245,Green Building Final,2/23/2017,Approved,LUIS ALVAREZ
3797,15014-20000-02245,SGSOV-Seismic Gas S/O Valve,2/23/2017,SGSOV Approved,LUIS ALVAREZ
3798,15014-20000-02245,Smoke Detectors,2/23/2017,Approved,LUIS ALVAREZ
3799,15014-20000-02245,Verify Sprinkler Sign Off,2/23/2017,Approved,LUIS ALVAREZ
3800,15014-20000-02245,Final,3/24/2017,Partial Approval,LUIS ALVAREZ
3801,15014-20000-02245,Final,3/29/2017,OK to Issue CofO,BRIAN SULLIVAN
3802,17047-10000-02048,Pre-Gunite,1/8/2018,Approved,COREY HUPP
3803,17047-10000-02048,Rough-Plumbing,1/8/2018,Approved,COREY HUPP
3804,17047-10000-02048,Deck,3/28/2018,Not Ready for Inspection,KEVIN BEAULIEU
3805,17047-10000-02048,Grounding or Bonding,3/30/2018,Approved,KEVIN BEAULIEU
3806,17047-10000-02048,Enclosure/Fence,4/4/2018,Approved,GREG ALLTON
3807,17047-10000-02048,Final,4/6/2018,Not Ready for Inspection,KEVIN BEAULIEU
3808,17047-10000-02048,Pool Equipment Noise Test,4/6/2018,Not Ready for Inspection,KEVIN BEAULIEU
3809,17047-10000-02048,SGSOV-Seismic Gas S/O Valve,4/6/2018,SGSOV Not Ready,KEVIN BEAULIEU
3810,17047-10000-02048,Pool Equipment Noise Test,4/12/2018,Approved,FELIPE PENICHE
3811,17047-10000-02048,Final,4/13/2018,Permit Finaled,KEVIN BEAULIEU
3812,17047-10000-02048,SGSOV-Seismic Gas S/O Valve,4/13/2018,SGSOV Approved,KEVIN BEAULIEU
3813,14014-20001-04863,Footing/Foundation/Slab,6/8/2015,Not Ready for Inspection,PIERRE VEGA
3814,14014-20001-04863,Footing/Foundation/Slab,6/10/2015,Corrections Issued,JOSEPH MARRUJO
3815,14014-20001-04863,Footing/Foundation/Slab,6/16/2015,Partial Approval,MATT KELLERMAN
3816,14014-20001-04863,Floor/Roof Diaphrgm/Shear Wall,7/8/2015,Partial Approval,MICHAEL YOUNG
3817,16019-10000-05346,Demo Pre-Inspection,12/22/2016,Not Ready for Inspection,JOHN LUMB
3818,16019-10000-05346,Final,2/3/2017,Permit Finaled,VINCENT SCIPIONI
3819,16019-10000-05346,Sewer Cap,2/3/2017,Approved,VINCENT SCIPIONI
3820,13016-10000-23143,PLUMBING-Rough,11/26/2013,No Access for Inspection,CHARLES BOGHOSKHAN
3821,13016-10000-23143,PLUMBING-Rough,12/2/2013,Not Ready for Inspection,EDWARD GOMEZ
3822,13016-10000-23143,PLUMBING-Rough,12/11/2013,Not Ready for Inspection,EDWARD GOMEZ
3823,13016-10000-23143,PLUMBING-Rough,12/13/2013,Partial Approval,JAVIER ALIPIO
3824,13016-10000-23143,Final,2/24/2014,Corrections Issued,JAVIER RAMOS
3825,13016-10000-23143,Final,3/21/2014,Permit Finaled,EDWARD GOMEZ
3826,17010-20000-02952,PLUMBING-Rough,10/13/2017,Approved,RAYMOND KEHOE
3827,17010-20000-02952,Footing/Foundation/Slab,10/16/2017,Approved,RAYMOND KEHOE
3828,17010-20000-02952,Excavation/Setback/Form/Re-Bar,10/19/2017,Approved,RAYMOND KEHOE
3829,17010-20000-02952,Floor/Roof Diaphrgm/Shear Wall,11/28/2017,Approved,RAYMOND KEHOE
3830,17010-20000-02952,ELECTRICAL-Rough,12/11/2017,Approved,RAYMOND KEHOE
3831,17010-20000-02952,Interior/Exterior Lathing,12/11/2017,Approved,RAYMOND KEHOE
3832,17010-20000-02952,Wood Frame,12/11/2017,No Access for Inspection,RAYMOND KEHOE
3833,17010-20000-02952,HVAC-Rough,12/19/2017,Approved,RAYMOND KEHOE
3834,17010-20000-02952,PLUMBING-Rough,12/19/2017,Approved,RAYMOND KEHOE
3835,17010-20000-02952,Wood Frame,12/19/2017,Approved,RAYMOND KEHOE
3836,17010-20000-02952,BUILDING-Rough-Frame,12/21/2017,Approved,RAYMOND KEHOE
3837,17010-20000-02952,Green Building Rough,12/21/2017,Approved,RAYMOND KEHOE
3838,17010-20000-02952,Verify Sprinkler Sign Off,12/21/2017,Approved,RAYMOND KEHOE
3839,17010-20000-02952,Insulation,12/26/2017,Approved,RAYMOND KEHOE
3840,17010-20000-02952,Shower Pan,12/26/2017,Approved,RAYMOND KEHOE
3841,17010-20000-02952,Drywall Nailing,1/2/2018,Approved,RAYMOND KEHOE
3842,17010-20000-02952,Sewer,1/17/2018,Approved,RAYMOND KEHOE
3843,17010-20000-02952,Gas Test,2/7/2018,Approved,RAYMOND KEHOE
3844,17010-20000-02952,ELECTRICAL-Final,5/9/2018,Approved,RAYMOND KEHOE
3845,17010-20000-02952,HVAC-Final,5/9/2018,Approved,RAYMOND KEHOE
3846,17010-20000-02952,PLUMBING-Final,5/9/2018,Approved,RAYMOND KEHOE
3847,17010-20000-02952,Final,5/22/2018,OK to Issue CofO,RAYMOND KEHOE
3848,17010-20000-02952,Green Building Final,5/22/2018,Approved,RAYMOND KEHOE
3849,17010-20000-02952,SGSOV-Seismic Gas S/O Valve,5/22/2018,SGSOV Approved,RAYMOND KEHOE
3850,17010-20000-02952,Service/Power Release,5/22/2018,Approved,RAYMOND KEHOE
3851,17010-20000-02952,Smoke Detectors,5/22/2018,Approved,RAYMOND KEHOE
3852,15016-10000-00908,Wood Frame,1/28/2015,Approved,FRED HANNUM
3853,15016-10000-00908,Final,3/25/2015,Permit Finaled,LUIS BARRALES
3854,15016-10000-00908,Smoke Detectors,3/25/2015,Approved,LUIS BARRALES
3855,15014-20000-03950,Footing/Foundation/Slab,9/22/2015,Corrections Issued,MARSHALL RUMPF
3856,15014-20000-03950,Excavation/Setback/Form/Re-Bar,9/29/2015,Approved,MARSHALL RUMPF
3857,15014-20000-03950,Footing/Foundation/Slab,9/29/2015,Approved,MARSHALL RUMPF
3858,15014-20000-03950,BUILDING-Rough-Frame,10/15/2015,No Access for Inspection,RUSSELL SCHOONOVER
3859,15014-20000-03950,Green Building Rough,10/15/2015,No Access for Inspection,RUSSELL SCHOONOVER
3860,15014-20000-03950,Drywall Nailing,11/20/2015,Approved,ANGEL SINDAYEN
3861,15014-20000-03950,Green Building Rough,11/20/2015,Approved,ANGEL SINDAYEN
3862,15014-20000-03950,Interior/Exterior Lathing,11/20/2015,Approved,ANGEL SINDAYEN
3863,15014-20000-03950,Interior/Exterior Lathing,11/25/2015,Approved,RUSSELL SCHOONOVER
3864,15014-20000-03950,BUILDING-Rough-Frame,1/5/2016,Approved,ANGEL SINDAYEN
3865,15014-20000-03950,Final,1/5/2016,Corrections Issued,ANGEL SINDAYEN
3866,15014-20000-03950,Green Building Final,1/5/2016,Approved,ANGEL SINDAYEN
3867,15014-20000-03950,SGSOV-Seismic Gas S/O Valve,1/5/2016,SGSOV Not Ready,ANGEL SINDAYEN
3868,15014-20000-03950,Smoke Detectors,1/5/2016,Approved,ANGEL SINDAYEN
3869,15014-20000-03950,Final,1/14/2016,Conditional Approval,ANGEL SINDAYEN
3870,15014-20000-03950,SGSOV-Seismic Gas S/O Valve,1/14/2016,SGSOV Approved,ANGEL SINDAYEN
3871,15014-20000-03950,Final,1/22/2016,Not Ready for Inspection,ROBERT SUNSERI
3872,15014-20000-03950,Final,1/27/2016,OK to Issue CofO,ANGEL SINDAYEN
3873,16016-20000-16761,BUILDING-Rough-Frame,9/26/2016,Partial Approval,JOEL LAUNCHBAUGH
3874,16016-20000-16761,ELECTRICAL-Rough,10/25/2016,Corrections Issued,JOEL LAUNCHBAUGH
3875,16016-20000-16761,Floor/Roof Diaphrgm/Shear Wall,10/25/2016,Not Ready for Inspection,JOEL LAUNCHBAUGH
3876,16016-20000-16761,HVAC-Rough,10/25/2016,Corrections Issued,JOEL LAUNCHBAUGH
3877,16016-20000-16761,PLUMBING-Rough,10/25/2016,Corrections Issued,JOEL LAUNCHBAUGH
3878,16016-20000-16761,BUILDING-Rough-Frame,11/2/2016,Corrections Issued,JOEL LAUNCHBAUGH
3879,16016-20000-16761,ELECTRICAL-Rough,11/2/2016,Not Ready for Inspection,JOEL LAUNCHBAUGH
3880,16016-20000-16761,HVAC-Rough,11/2/2016,Approved,JOEL LAUNCHBAUGH
3881,16016-20000-16761,PLUMBING-Rough,11/2/2016,Corrections Issued,JOEL LAUNCHBAUGH
3882,16016-20000-16761,BUILDING-Rough-Frame,11/23/2016,Corrections Issued,JOEL LAUNCHBAUGH
3883,16016-20000-16761,ELECTRICAL-Rough,11/23/2016,Approved,JOEL LAUNCHBAUGH
3884,16016-20000-16761,HVAC-Rough,11/23/2016,Approved,JOEL LAUNCHBAUGH
3885,16016-20000-16761,PLUMBING-Rough,11/23/2016,Approved,JOEL LAUNCHBAUGH
3886,16016-20000-16761,BUILDING-Rough-Frame,11/30/2016,Approved,JOEL LAUNCHBAUGH
3887,16016-20000-16761,Insulation,12/1/2016,Approved,JOEL LAUNCHBAUGH
3888,16016-20000-16761,Drywall Nailing,12/7/2016,Approved,JOEL LAUNCHBAUGH
3889,16016-20000-16761,Interior/Exterior Lathing,12/7/2016,Approved,JOEL LAUNCHBAUGH
3890,16016-20000-16761,ELECTRICAL-Final,1/30/2017,Corrections Issued,JOEL LAUNCHBAUGH
3891,16016-20000-16761,Final,1/30/2017,Corrections Issued,JOEL LAUNCHBAUGH
3892,16016-20000-16761,PLUMBING-Final,1/30/2017,Corrections Issued,JOEL LAUNCHBAUGH
3893,16016-20000-16761,SGSOV-Seismic Gas S/O Valve,1/30/2017,SGSOV Gas Company,JOEL LAUNCHBAUGH
3894,16016-20000-16761,Smoke Detectors,1/30/2017,Approved,JOEL LAUNCHBAUGH
3895,16016-20000-16761,Final,4/5/2017,Permit Finaled,JOEL LAUNCHBAUGH
3896,18043-20000-05581,Overhead Hydro,10/26/2018,Approved,VICENTE DIAZ
3897,18043-20000-05581,Rough,10/26/2018,Approved,VICENTE DIAZ
3898,18043-20000-05581,Final,6/24/2019,Permit Finaled,DOUGLAS KENNEDY
3899,18016-20000-19389,Deputy Drilled-In Anchors,8/14/2018,Conditional Approval,WILLIAM KUEHN
3900,18016-20000-19389,Footing/Foundation/Slab,8/16/2018,Approved,WILLIAM KUEHN
3901,18016-20000-19389,Sewer,8/16/2018,Approved,WILLIAM KUEHN
3902,18016-20000-19389,BUILDING-Rough-Frame,8/27/2018,Not Ready for Inspection,WILLIAM KUEHN
3903,18016-20000-19389,Floor/Roof Diaphrgm/Shear Wall,8/27/2018,Partial Inspection,WILLIAM KUEHN
3904,18016-20000-19389,BUILDING-Rough-Frame,9/5/2018,Conditional Approval,WILLIAM KUEHN
3905,18016-20000-19389,ELECTRICAL-Rough,9/5/2018,Approved,WILLIAM KUEHN
3906,18016-20000-19389,HVAC-Rough,9/5/2018,Not Ready for Inspection,WILLIAM KUEHN
3907,18016-20000-19389,PLUMBING-Rough,9/5/2018,Approved,WILLIAM KUEHN
3908,18016-20000-19389,Insulation,10/5/2018,Not Ready for Inspection,WILLIAM KUEHN
3909,18016-20000-19389,Interior/Exterior Lathing,10/5/2018,Not Ready for Inspection,WILLIAM KUEHN
3910,18016-20000-19389,Insulation,10/10/2018,Approved,WILLIAM KUEHN
3911,18016-20000-19389,Interior/Exterior Lathing,10/10/2018,Partial Inspection,WILLIAM KUEHN
3912,18016-20000-19389,Drywall Nailing,10/23/2018,Partial Approval,RAYMOND KEHOE
3913,18016-20000-19389,Drywall Nailing,10/25/2018,Approved,WILLIAM KUEHN
3914,18016-20000-19389,ELECTRICAL-Final,1/15/2019,Approved,WILLIAM KUEHN
3915,18016-20000-19389,Final,1/15/2019,Conditional Approval,WILLIAM KUEHN
3916,18016-20000-19389,Green Building Final,1/15/2019,Approved,WILLIAM KUEHN
3917,18016-20000-19389,HVAC-Final,1/15/2019,Approved,WILLIAM KUEHN
3918,18016-20000-19389,PLUMBING-Final,1/15/2019,Approved,WILLIAM KUEHN
3919,18016-20000-19389,SGSOV-Seismic Gas S/O Valve,1/15/2019,SGSOV Approved,WILLIAM KUEHN
3920,18016-20000-19389,Smoke Detectors,1/15/2019,Approved,WILLIAM KUEHN
3921,13010-10000-02243,Excavation/Setback/Form/Re-Bar,10/23/2013,Not Ready for Inspection,JOHN JANSON
3922,13010-10000-02243,Green Building Rough,10/23/2013,Not Ready for Inspection,DONALD CRICHLOW
3923,13010-10000-02243,Footing/Foundation/Slab,10/25/2013,Not Ready for Inspection,VINCENT COTTON
3924,13010-10000-02243,Footing/Foundation/Slab,10/28/2013,Approved,JOHN JANSON
3925,13010-10000-02243,Excavation/Setback/Form/Re-Bar,10/31/2013,Approved,ENRIQUE MIRELES
3926,13010-10000-02243,Floor/Roof Diaphrgm/Shear Wall,11/1/2013,Not Ready for Inspection,RUBEN SALAS
3927,13010-10000-02243,Underground Mechanical,11/1/2013,Not Ready for Inspection,RUBEN SALAS
3928,13010-10000-02243,Floor/Roof Diaphrgm/Shear Wall,11/4/2013,Partial Approval,JOHN JANSON
3929,13010-10000-02243,PLUMBING-Rough,11/4/2013,Partial Approval,JOHN JANSON
3930,13010-10000-02243,Floor/Roof Diaphrgm/Shear Wall,11/6/2013,Partial Approval,JOHN JANSON
3931,13010-10000-02243,Green Building Rough,11/6/2013,Not Ready for Inspection,DONALD CRICHLOW
3932,13010-10000-02243,Floor/Roof Diaphrgm/Shear Wall,11/14/2013,Partial Approval,JOHN JANSON
3933,13010-10000-02243,Green Building Rough,11/14/2013,Partial Inspection,DONALD CRICHLOW
3934,13010-10000-02243,Floor/Roof Diaphrgm/Shear Wall,11/25/2013,Corrections Issued,JOHN JANSON
3935,13010-10000-02243,Floor/Roof Diaphrgm/Shear Wall,12/13/2013,Partial Approval,JOHN JANSON
3936,13010-10000-02243,Green Building Final,1/9/2014,Not Ready for Inspection,DONALD CRICHLOW
3937,13010-10000-02243,PLUMBING-Rough,1/17/2014,Corrections Issued,JOHN JANSON
3938,13010-10000-02243,PLUMBING-Rough,1/24/2014,Not Ready for Inspection,BRAD BESCOS
3939,13010-10000-02243,Floor/Roof Diaphrgm/Shear Wall,2/11/2014,Not Ready for Inspection,JOHN JANSON
3940,13010-10000-02243,PLUMBING-Rough,2/26/2014,Not Ready for Inspection,JOHN JANSON
3941,13010-10000-02243,Green Building Rough,2/27/2014,Approved,DONALD CRICHLOW
3942,13010-10000-02243,BUILDING-Rough-Frame,2/28/2014,Not Ready for Inspection,JOHN JANSON
3943,13010-10000-02243,ELECTRICAL-Rough,3/3/2014,Not Ready for Inspection,JOHN JANSON
3944,13010-10000-02243,BUILDING-Rough-Frame,3/6/2014,Partial Inspection,CLAUDIO MORENO
3945,13010-10000-02243,ELECTRICAL-Rough,3/11/2014,Conditional Approval,JOHN JANSON
3946,13010-10000-02243,HVAC-Rough,3/18/2014,Not Ready for Inspection,JOHN JANSON
3947,13010-10000-02243,Rough-Elec/Plmb/HVAC,3/20/2014,Not Ready for Inspection,JOHN JANSON
3948,13010-10000-02243,PLUMBING-Rough,3/25/2014,Approved,MICHAEL FAUNCE
3949,13010-10000-02243,HVAC-Rough,3/27/2014,Approved,KIRK LINKLATER
3950,13010-10000-02243,BUILDING-Rough-Frame,4/1/2014,Approved,KIRK LINKLATER
3951,13010-10000-02243,Drywall Nailing,4/1/2014,Not Ready for Inspection,KIRK LINKLATER
3952,13010-10000-02243,Green Building Final,4/1/2014,Not Ready for Inspection,DONALD CRICHLOW
3953,13010-10000-02243,HVAC-Rough,4/1/2014,Approved,KIRK LINKLATER
3954,13010-10000-02243,SGSOV-Seismic Gas S/O Valve,4/1/2014,SGSOV Not Ready,KIRK LINKLATER
3955,13010-10000-02243,Smoke Detectors,4/1/2014,Not Ready for Inspection,KIRK LINKLATER
3956,13010-10000-02243,Insulation,4/4/2014,Corrections Issued,KIRK LINKLATER
3957,13010-10000-02243,Insulation,4/7/2014,Approved,KIRK LINKLATER
3958,13010-10000-02243,Shower Pan,4/7/2014,Approved,KIRK LINKLATER
3959,13010-10000-02243,Interior/Exterior Lathing,4/16/2014,Approved,KIRK LINKLATER
3960,13010-10000-02243,Interior/Exterior Lathing,4/18/2014,Not Ready for Inspection,KIRK LINKLATER
3961,13010-10000-02243,Interior/Exterior Lathing,4/22/2014,Approved,KIRK LINKLATER
3962,13010-10000-02243,Gas Test,7/18/2014,Not Ready for Inspection,KIRK LINKLATER
3963,13010-10000-02243,Gas Test,7/22/2014,Approved,KIRK LINKLATER
3964,13010-10000-02243,Final,7/24/2014,Corrections Issued,KIRK LINKLATER
3965,13010-10000-02243,Green Building Final,7/25/2014,Conditional Approval,DONALD CRICHLOW
3966,13010-10000-02243,Green Building Final,7/29/2014,Approved,DONALD CRICHLOW
3967,13010-10000-02243,Drywall Nailing,8/4/2014,No Access for Inspection,MICHAEL FAUNCE
3968,13010-10000-02243,Final,8/4/2014,No Access for Inspection,MICHAEL FAUNCE
3969,13010-10000-02243,SGSOV-Seismic Gas S/O Valve,8/4/2014,SGSOV Not Ready,MICHAEL FAUNCE
3970,13010-10000-02243,Smoke Detectors,8/4/2014,No Access for Inspection,MICHAEL FAUNCE
3971,13010-10000-02243,Drywall Nailing,8/7/2014,Approved,KIRK LINKLATER
3972,13010-10000-02243,Final,8/7/2014,Conditional Approval,KIRK LINKLATER
3973,13010-10000-02243,SGSOV-Seismic Gas S/O Valve,8/7/2014,SGSOV Approved,KIRK LINKLATER
3974,13010-10000-02243,Smoke Detectors,8/7/2014,Approved,KIRK LINKLATER
3975,13010-10000-02243,Drywall Nailing,8/13/2014,Approved,KIRK LINKLATER
3976,13010-10000-02243,Final,8/13/2014,OK to Issue CofO,KIRK LINKLATER
3977,13010-10000-02243,SGSOV-Seismic Gas S/O Valve,8/13/2014,SGSOV Approved,KIRK LINKLATER
3978,13010-10000-02243,Smoke Detectors,8/13/2014,Approved,KIRK LINKLATER
3979,19016-20000-09607,Deputy Drilled-In Anchors,4/22/2019,Approved,MATTHEW NELSON
3980,19016-20000-09607,PLUMBING-Rough,4/30/2019,Approved,MATTHEW NELSON
3981,19016-20000-09607,ELECTRICAL-Final,5/2/2019,Approved,MATTHEW NELSON
3982,19016-20000-09607,BUILDING-Rough-Frame,5/6/2019,Approved,MATTHEW NELSON
3983,19016-20000-09607,Green Building Rough,5/6/2019,Approved,MATTHEW NELSON
3984,19016-20000-09607,Insulation,5/9/2019,Approved,MATTHEW NELSON
3985,19016-20000-09607,Interior/Exterior Lathing,5/9/2019,Approved,MATTHEW NELSON
3986,19016-20000-09607,Shower Pan,5/9/2019,Approved,MATTHEW NELSON
3987,19016-20000-09607,Drywall Nailing,5/14/2019,Approved,MATTHEW NELSON
3988,19016-20000-09607,Final,5/24/2019,Not Ready for Inspection,MATTHEW NELSON
3989,19016-20000-09607,Smoke Detectors,5/24/2019,Not Ready for Inspection,MATTHEW NELSON
3990,19016-20000-09607,Final,5/29/2019,Permit Finaled,MATTHEW NELSON
3991,19016-20000-09607,Smoke Detectors,5/29/2019,Approved,MATTHEW NELSON
3992,15010-20000-00448,Underground Mechanical,7/27/2015,Partial Approval,DONALD SUNSERI
3993,15010-20000-00448,Excavation/Setback/Form/Re-Bar,8/10/2015,Not Ready for Inspection,DONALD SUNSERI
3994,15010-20000-00448,Footing/Foundation/Slab,8/10/2015,Not Ready for Inspection,DONALD SUNSERI
3995,15010-20000-00448,Excavation/Setback/Form/Re-Bar,8/11/2015,Approved,DONALD SUNSERI
3996,15010-20000-00448,Deputy Pre-Stress Concrete,8/12/2015,Approved,DONALD SUNSERI
3997,15010-20000-00448,Deputy Pre-Stress Concrete,8/13/2015,Approved,DONALD SUNSERI
3998,15010-20000-00448,Floor/Roof Diaphrgm/Shear Wall,8/24/2015,Partial Approval,DONALD SUNSERI
3999,15010-20000-00448,Floor/Roof Diaphrgm/Shear Wall,9/4/2015,Partial Approval,DONALD SUNSERI
4000,15010-20000-00448,Floor/Roof Diaphrgm/Shear Wall,9/14/2015,Partial Approval,DONALD SUNSERI
4001,15010-20000-00448,ELECTRICAL-Rough,9/29/2015,Approved,DONALD SUNSERI
4002,15010-20000-00448,HVAC-Rough,9/29/2015,Approved,DONALD SUNSERI
4003,15010-20000-00448,PLUMBING-Rough,9/29/2015,Not Ready for Inspection,DONALD SUNSERI
4004,15010-20000-00448,PLUMBING-Rough,9/30/2015,Partial Approval,DONALD SUNSERI
4005,15010-20000-00448,PLUMBING-Rough,10/1/2015,Approved,DONALD SUNSERI
4006,15010-20000-00448,BUILDING-Rough-Frame,10/2/2015,Approved,DONALD SUNSERI
4007,15010-20000-00448,Green Building Rough,10/2/2015,Approved,DONALD SUNSERI
4008,15010-20000-00448,Verify Sprinkler Sign Off,10/2/2015,Approved,DONALD SUNSERI
4009,15010-20000-00448,Interior/Exterior Lathing,10/8/2015,Approved,DONALD SUNSERI
4010,15010-20000-00448,Drywall Nailing,10/13/2015,Approved,DONALD SUNSERI
4011,15010-20000-00448,Gas Test,11/19/2015,Approved,DONALD SUNSERI
4012,15010-20000-00448,Service/Power Release,12/7/2015,Approved,DONALD SUNSERI
4013,15010-20000-00448,ELECTRICAL-Final,2/17/2016,Approved,DONALD SUNSERI
4014,15010-20000-00448,Final,2/17/2016,OK to Issue CofO,DONALD SUNSERI
4015,15010-20000-00448,Footing/Foundation/Slab,2/17/2016,Approved,DONALD SUNSERI
4016,15010-20000-00448,Green Building Final,2/17/2016,Approved,DONALD SUNSERI
4017,15010-20000-00448,HVAC-Final,2/17/2016,Approved,DONALD SUNSERI
4018,15010-20000-00448,SGSOV-Seismic Gas S/O Valve,2/17/2016,SGSOV Approved,DONALD SUNSERI
4019,15010-20000-00448,Smoke Detectors,2/17/2016,Approved,DONALD SUNSERI
4020,16010-20001-01156,Service/Power Release,10/2/2017,Approved,BRUCE ROZAK
4021,16016-30000-04827,Wood Frame,9/9/2016,Conditional Approval,RAFAEL ESPINOZA
4022,16016-30000-04827,Drywall Nailing,9/12/2016,Approved,RAFAEL ESPINOZA
4023,16016-30000-04827,Final,9/20/2016,Permit Finaled,RICHARD STEINBACH
4024,16016-30000-04827,Smoke Detectors,9/20/2016,Approved,RICHARD STEINBACH
4025,15010-10002-03168,Pre-Inspection,7/16/2018,Partial Inspection,RICHARD STEINBACH
4026,15010-10002-03168,Final,10/30/2018,Permit Finaled,RICHARD STEINBACH
4027,14016-30000-18899,ELECTRICAL-Rough,9/30/2014,Corrections Issued,DAVID CHAN
4028,14016-30000-18899,HVAC-Rough,9/30/2014,Not Ready for Inspection,DAVID CHAN
4029,14016-30000-18899,PLUMBING-Rough,9/30/2014,Corrections Issued,DAVID CHAN
4030,14016-30000-18899,ELECTRICAL-Rough,10/7/2014,Approved,DAVID CHAN
4031,14016-30000-18899,PLUMBING-Rough,10/7/2014,Approved,DAVID CHAN
4032,14016-30000-18899,Drywall Nailing,10/17/2014,Approved,CHARLES BOGHOSKHAN
4033,14016-30000-18899,Interior/Exterior Lathing,10/21/2014,Partial Approval,DAVID CHAN
4034,14016-30000-18899,Interior/Exterior Lathing,10/24/2014,Approved,GOURGEN PETROSSIAN
4035,14016-30000-18899,Interior/Exterior Lathing,10/27/2014,Partial Approval,CHARLES BOGHOSKHAN
4036,14016-30000-18899,BUILDING-Rough-Frame,10/28/2014,Not Ready for Inspection,CHARLES BOGHOSKHAN
4037,14016-30000-18899,BUILDING-Rough-Frame,10/30/2014,Approved,DAVID CHAN
4038,14016-30000-18899,Final,1/12/2015,Not Ready for Inspection,DAVID CHAN
