,permit_ID,section,date,status,inspector
2216,17014-20000-06164,PLUMBING-Rough,1/31/2018,Approved,MATTHEW NUCKOLLS
2217,17014-20000-06164,Underground Mechanical,1/31/2018,Approved,MATTHEW NUCKOLLS
2218,17014-20000-06164,Drywall Nailing,2/5/2018,Approved,MATTHEW NUCKOLLS
2219,17014-20000-06164,Interior/Exterior Lathing,2/5/2018,Approved,MATTHEW NUCKOLLS
2220,17014-20000-06164,Shower Pan,2/5/2018,Approved,MATTHEW NUCKOLLS
2221,17014-20000-06164,Final,4/5/2018,OK to Issue CofO,MATTHEW NUCKOLLS
2222,17014-20000-06164,Green Building Final,4/5/2018,Approved,MATTHEW NUCKOLLS
2223,17014-20000-06164,HVAC-Final,4/5/2018,Approved,MATTHEW NUCKOLLS
2224,17014-20000-06164,PLUMBING-Final,4/5/2018,Approved,MATTHEW NUCKOLLS
2225,17014-20000-06164,Smoke Detectors,4/5/2018,Approved,MATTHEW NUCKOLLS
2226,14014-20000-05219,Footing/Foundation/Slab,2/19/2015,Approved,LEE HELLINGER
2227,14014-20000-05219,ELECTRICAL-Rough,3/5/2015,Partial Approval,LEE HELLINGER
2228,14014-20000-05219,PLUMBING-Rough,3/5/2015,Partial Approval,LEE HELLINGER
2229,14014-20000-05219,BUILDING-Rough-Frame,3/6/2015,Partial Approval,LEE HELLINGER
2230,14014-20000-05219,Green Building Rough,3/6/2015,Partial Approval,LEE HELLINGER
2231,14014-20000-05219,BUILDING-Rough-Frame,3/25/2015,Partial Approval,MICHAEL TEMPLE
2232,14014-20000-05219,Floor/Roof Diaphrgm/Shear Wall,3/25/2015,Partial Approval,MICHAEL TEMPLE
2233,14014-20000-05219,Green Building Rough,3/25/2015,Partial Approval,MICHAEL TEMPLE
2234,14014-20000-05219,Rough-Elec/Plmb/HVAC,3/25/2015,Partial Approval,MICHAEL TEMPLE
2235,14014-20000-05219,Deputy Wood Construction,3/31/2015,Conditional Approval,MICHAEL TEMPLE
2236,14014-20000-05219,Insulation,4/1/2015,Partial Approval,MICHAEL TEMPLE
2237,14014-20000-05219,Interior/Exterior Lathing,4/1/2015,Partial Approval,MICHAEL TEMPLE
2238,14014-20000-05219,Drywall Nailing,4/6/2015,Partial Approval,MICHAEL TEMPLE
2239,14014-20000-05219,Green Building Rough,4/6/2015,Partial Approval,MICHAEL TEMPLE
2240,14014-20000-05219,BUILDING-Rough-Frame,4/8/2015,Partial Approval,MICHAEL TEMPLE
2241,14014-20000-05219,ELECTRICAL-Rough,4/8/2015,Partial Approval,MICHAEL TEMPLE
2242,14014-20000-05219,Green Building Rough,4/8/2015,Approved,MICHAEL TEMPLE
2243,14014-20000-05219,PLUMBING-Rough,4/8/2015,Partial Approval,MICHAEL TEMPLE
2244,14014-20000-05219,Drywall Nailing,4/13/2015,Partial Approval,MICHAEL TEMPLE
2245,14014-20000-05219,Drywall Nailing,4/20/2015,Partial Approval,MICHAEL TEMPLE
2246,14014-20000-05219,BUILDING-Rough-Frame,5/11/2015,Partial Approval,MICHAEL TEMPLE
2247,14014-20000-05219,Rough-Elec/Plmb/HVAC,5/11/2015,Approved,MICHAEL TEMPLE
2248,14014-20000-05219,BUILDING-Rough-Frame,5/12/2015,Approved,MICHAEL TEMPLE
2249,14014-20000-05219,Green Building Rough,5/12/2015,Approved,MICHAEL TEMPLE
2250,14014-20000-05219,Interior/Exterior Lathing,5/12/2015,Approved,MICHAEL TEMPLE
2251,14014-20000-05219,Rough-Elec/Plmb/HVAC,5/12/2015,Approved,MICHAEL TEMPLE
2252,14014-20000-05219,Drywall Nailing,5/13/2015,Approved,MICHAEL TEMPLE
2253,14014-20000-05219,Final,8/6/2015,Conditional Approval,MICHAEL TEMPLE
2254,14014-20000-05219,Green Building Final,8/6/2015,Approved,MICHAEL TEMPLE
2255,14014-20000-05219,SGSOV-Seismic Gas S/O Valve,8/6/2015,SGSOV Approved,MICHAEL TEMPLE
2256,14014-20000-05219,Smoke Detectors,8/6/2015,Approved,MICHAEL TEMPLE
2257,14014-20000-05219,Final,8/29/2015,OK to Issue CofO,MICHAEL TEMPLE
2258,17016-20000-12746,Footing/Foundation/Slab,7/3/2017,Approved,MICHAEL PELHAM
2259,17016-20000-12746,ELECTRICAL-Rough,7/20/2017,Approved,MICHAEL PELHAM
2260,17016-20000-12746,PLUMBING-Rough,7/20/2017,Approved,MICHAEL PELHAM
2261,17016-20000-12746,BUILDING-Rough-Frame,7/31/2017,Partial Approval,MICHAEL PELHAM
2262,17016-20000-12746,Green Building Rough,7/31/2017,Approved,MICHAEL PELHAM
2263,17016-20000-12746,BUILDING-Rough-Frame,8/1/2017,Approved,MICHAEL PELHAM
2264,17016-20000-12746,Insulation,8/1/2017,Not Ready for Inspection,MICHAEL PELHAM
2265,17016-20000-12746,Interior/Exterior Lathing,8/4/2017,Corrections Issued,MICHAEL PELHAM
2266,17016-20000-12746,Drywall Nailing,8/30/2017,Approved,MICHAEL PELHAM
2267,17016-20000-12746,Floor/Roof Diaphrgm/Shear Wall,9/20/2017,Conditional Approval,MICHAEL PELHAM
2268,17016-20000-12746,Interior/Exterior Lathing,9/28/2017,Partial Approval,ROBERT VORHIS
2269,17016-20000-12746,Final,11/17/2017,Corrections Issued,ROBERT VORHIS
2270,17016-20000-12746,Green Building Final,11/17/2017,Approved,ROBERT VORHIS
2271,17016-20000-12746,SGSOV-Seismic Gas S/O Valve,11/17/2017,SGSOV Approved,ROBERT VORHIS
2272,17016-20000-12746,Smoke Detectors,11/17/2017,Corrections Issued,ROBERT VORHIS
2273,17016-20000-12746,Final,11/29/2017,Conditional Approval,ROBERT VORHIS
2274,17016-20000-12746,Smoke Detectors,11/29/2017,Approved,ROBERT VORHIS
2275,17016-10000-15615,Footing/Foundation/Slab,9/22/2017,Not Ready for Inspection,FRANCISCO MORADO
2276,17016-10000-15615,Footing/Foundation/Slab,10/30/2017,Not Ready for Inspection,FRANCISCO MORADO
2277,17016-10000-15615,BUILDING-Rough-Frame,2/14/2018,Not Ready for Inspection,FRANCISCO MORADO
2278,17016-10000-15615,ELECTRICAL-Rough,2/14/2018,Not Ready for Inspection,FRANCISCO MORADO
2279,17016-10000-15615,HVAC-Rough,2/14/2018,Not Ready for Inspection,FRANCISCO MORADO
2280,17016-10000-15615,PLUMBING-Rough,2/14/2018,Not Ready for Inspection,FRANCISCO MORADO
2281,17016-10000-15615,Rough-Elec/Plmb/HVAC,2/14/2018,Not Ready for Inspection,FRANCISCO MORADO
2282,17016-10000-15615,Insulation,3/12/2018,Approved,FRANCISCO MORADO
2283,17016-10000-15615,Rough-Elec/Plmb/HVAC,3/12/2018,Approved,FRANCISCO MORADO
2284,17016-10000-15615,Drywall Nailing,3/29/2018,Approved,FRANCISCO MORADO
2285,17016-10000-15615,Floor/Roof Diaphrgm/Shear Wall,5/16/2018,Approved,FRANCISCO MORADO
2286,17016-10000-15615,Interior/Exterior Lathing,5/16/2018,Approved,FRANCISCO MORADO
2287,17016-10000-15615,Underground Mechanical,6/7/2018,Approved,FRANCISCO MORADO
2288,17016-10000-15615,ELECTRICAL-Final,7/11/2018,Not Ready for Inspection,FRANCISCO MORADO
2289,17016-10000-15615,Final,7/11/2018,Not Ready for Inspection,FRANCISCO MORADO
2290,17016-10000-15615,HVAC-Final,7/11/2018,Approved,FRANCISCO MORADO
2291,17016-10000-15615,PLUMBING-Final,7/11/2018,Approved,FRANCISCO MORADO
2292,17016-10000-15615,SGSOV-Seismic Gas S/O Valve,7/11/2018,SGSOV Not Ready,FRANCISCO MORADO
2293,17016-10000-15615,Smoke Detectors,7/11/2018,Approved,FRANCISCO MORADO
2294,17016-10000-15615,ELECTRICAL-Final,7/13/2018,Approved,FRANCISCO MORADO
2295,17016-10000-15615,HVAC-Final,7/13/2018,Approved,FRANCISCO MORADO
2296,17016-10000-15615,PLUMBING-Final,7/13/2018,Approved,FRANCISCO MORADO
2297,17016-10000-15615,Final,7/26/2018,Permit Finaled,FRANCISCO MORADO
2298,17016-10000-15615,SGSOV-Seismic Gas S/O Valve,7/26/2018,SGSOV Approved,FRANCISCO MORADO
2299,17014-20000-00642,Excavation/Setback/Form/Re-Bar,4/10/2017,Not Ready for Inspection,JACK KARGODORIAN
2300,17014-20000-00642,Footing/Foundation/Slab,4/10/2017,Not Ready for Inspection,JACK KARGODORIAN
2301,17014-20000-00642,Excavation/Setback/Form/Re-Bar,4/13/2017,Approved,JACK KARGODORIAN
2302,17014-20000-00642,PLUMBING-Rough,4/13/2017,Partial Approval,JACK KARGODORIAN
2303,17014-20000-00642,Drywall Nailing,12/22/2017,Partial Inspection,JACK KARGODORIAN
2304,17014-20000-00642,Green Building Rough,12/22/2017,Corrections Issued,JACK KARGODORIAN
2305,17014-20000-00642,Shower Pan,2/16/2018,Approved,JACK KARGODORIAN
2306,17014-20000-00642,Interior/Exterior Lathing,2/21/2018,Approved,JACK KARGODORIAN
2307,17014-20000-00642,BUILDING-Rough-Frame,3/15/2018,Approved,JACK KARGODORIAN
2308,17014-20000-00642,Drywall Nailing,3/15/2018,Approved,JACK KARGODORIAN
2309,17014-20000-00642,Final,3/15/2018,Corrections Issued,JACK KARGODORIAN
2310,17014-20000-00642,Footing/Foundation/Slab,3/15/2018,Approved,JACK KARGODORIAN
2311,17014-20000-00642,Green Building Final,3/15/2018,Approved,JACK KARGODORIAN
2312,17014-20000-00642,Green Building Rough,3/15/2018,Approved,JACK KARGODORIAN
2313,17014-20000-00642,SGSOV-Seismic Gas S/O Valve,3/15/2018,SGSOV Approved,JACK KARGODORIAN
2314,17014-20000-00642,Smoke Detectors,3/15/2018,Approved,JACK KARGODORIAN
2315,17014-20000-00642,Final,3/20/2018,Not Ready for Inspection,JACK KARGODORIAN
2316,17014-20000-00642,Final,3/22/2018,Conditional Approval,JACK KARGODORIAN
2317,13016-20000-14790,Footing/Foundation/Slab,7/26/2013,Partial Approval,DAVID HEINE
2318,13016-20000-14790,Wood Frame,8/6/2013,Partial Approval,DAVID HEINE
2319,13016-20000-14790,Wood Frame,8/8/2013,Not Ready for Inspection,JOHN HAYES
2320,13016-20000-14790,Light Gage Steel Frame,8/9/2013,Approved,TIP WHITING
2321,13016-20000-14790,Insulation,8/13/2013,Approved,DAVID HEINE
2322,13016-20000-14790,Drywall Nailing,8/16/2013,Approved,LUIS BARRALES
2323,13016-20000-14790,Interior/Exterior Lathing,8/21/2013,Approved,LUIS BARRALES
2324,13016-20000-14790,Final,7/9/2014,Not Ready for Inspection,LUIS BARRALES
2325,13016-20000-14790,SGSOV-Seismic Gas S/O Valve,7/9/2014,SGSOV Approved,LUIS BARRALES
2326,13016-20000-14790,Smoke Detectors,7/9/2014,Corrections Issued,LUIS BARRALES
2327,13016-20000-14790,Wood Frame,7/9/2014,Approved,LUIS BARRALES
2328,13016-20000-14790,Final,7/14/2014,OK to Issue CofO,JOHN HAYES
2329,13016-20000-14790,Smoke Detectors,7/14/2014,Approved,JOHN HAYES
2330,14014-20000-00250,Footing/Foundation/Slab,7/15/2015,Approved,RUSSELL SCHOONOVER
2331,14014-20000-00250,BUILDING-Rough-Frame,1/26/2016,Approved,RUSSELL SCHOONOVER
2332,14014-20000-00250,Drywall Nailing,1/26/2016,Approved,RUSSELL SCHOONOVER
2333,14014-20000-00250,Final,1/26/2016,Conditional Approval,RUSSELL SCHOONOVER
2334,14014-20000-00250,Green Building Final,1/26/2016,Approved,RUSSELL SCHOONOVER
2335,14014-20000-00250,Green Building Rough,1/26/2016,Approved,RUSSELL SCHOONOVER
2336,14014-20000-00250,SGSOV-Seismic Gas S/O Valve,1/26/2016,SGSOV Approved,RUSSELL SCHOONOVER
2337,14014-20000-00250,Smoke Detectors,1/26/2016,Approved,RUSSELL SCHOONOVER
2338,14016-10000-15585,Smoke Detectors,8/7/2014,Approved,DONALD SUNSERI
2339,14016-10000-15585,Final,8/11/2014,Permit Finaled,JOSEPH MARRUJO
2340,13016-20000-15665,Final,8/19/2013,Corrections Issued,RUBEN SALAS
2341,13016-20000-15665,Smoke Detectors,8/19/2013,Not Ready for Inspection,RUBEN SALAS
2342,13016-20000-15665,Rough-Elec/Plmb/HVAC,8/20/2013,Approved,RUBEN SALAS
2343,13016-20000-15665,Final,8/27/2013,Not Ready for Inspection,RUBEN SALAS
2344,13016-20000-15665,Smoke Detectors,8/27/2013,Not Ready for Inspection,RUBEN SALAS
2345,13016-20000-15665,Final,8/30/2013,Permit Finaled,RUBEN SALAS
2346,13016-20000-15665,Smoke Detectors,8/30/2013,Approved,RUBEN SALAS
2347,15016-20000-11747,BUILDING-Rough-Frame,6/12/2015,Approved,ROBERT MCDOWELL
2348,15016-20000-11747,ELECTRICAL-Rough,6/12/2015,Approved,ROBERT MCDOWELL
2349,15016-20000-11747,PLUMBING-Rough,6/12/2015,Corrections Issued,ROBERT MCDOWELL
2350,15016-20000-11747,Insulation,6/30/2015,Approved,ROBERT MCDOWELL
2351,15016-20000-11747,Drywall Nailing,7/6/2015,Approved,ROBERT MCDOWELL
2352,15016-20000-11747,Final,9/17/2015,Permit Finaled,ROBERT MCDOWELL
2353,15016-20000-11747,PLUMBING-Final,9/17/2015,Approved,ROBERT MCDOWELL
2354,15016-20000-11747,PLUMBING-Rough,9/17/2015,Approved,ROBERT MCDOWELL
2355,15016-20000-11747,SGSOV-Seismic Gas S/O Valve,9/17/2015,SGSOV Approved,ROBERT MCDOWELL
2356,15016-20000-11747,Smoke Detectors,9/17/2015,Approved,ROBERT MCDOWELL
2357,12016-70000-25263,Pre-Inspection,5/13/2013,Not Ready for Inspection,ENRIQUE MIRELES
2358,12016-70000-25263,Rough-Elec/Plmb/HVAC,7/23/2013,Approved,ENRIQUE MIRELES
2359,12016-70000-25263,Drywall Nailing,7/29/2013,Approved,ENRIQUE MIRELES
2360,12016-70000-25263,BUILDING-Rough-Frame,10/30/2013,Not Ready for Inspection,ENRIQUE MIRELES
2361,12016-70000-25263,Final,10/30/2013,Not Ready for Inspection,ENRIQUE MIRELES
2362,12016-70000-25263,SGSOV-Seismic Gas S/O Valve,10/30/2013,SGSOV Not Ready,ENRIQUE MIRELES
2363,12016-70000-25263,Smoke Detectors,10/30/2013,Not Ready for Inspection,ENRIQUE MIRELES
2364,12016-70000-25263,Floor/Roof Diaphrgm/Shear Wall,11/21/2013,Partial Approval,ENRIQUE MIRELES
2365,12016-70000-25263,BUILDING-Rough-Frame,12/13/2013,No Access for Inspection,ENRIQUE MIRELES
2366,12016-70000-25263,Final,12/13/2013,No Access for Inspection,ENRIQUE MIRELES
2367,12016-70000-25263,SGSOV-Seismic Gas S/O Valve,12/13/2013,SGSOV Not Ready,ENRIQUE MIRELES
2368,12016-70000-25263,Smoke Detectors,12/13/2013,No Access for Inspection,ENRIQUE MIRELES
2369,12016-70000-25263,BUILDING-Rough-Frame,1/17/2014,No Access for Inspection,ENRIQUE MIRELES
2370,12016-70000-25263,Final,1/17/2014,Not Ready for Inspection,ENRIQUE MIRELES
2371,12016-70000-25263,SGSOV-Seismic Gas S/O Valve,1/17/2014,SGSOV Not Ready,ENRIQUE MIRELES
2372,12016-70000-25263,Smoke Detectors,1/17/2014,No Access for Inspection,ENRIQUE MIRELES
2373,12016-70000-25263,Gas Test,1/21/2014,No Access for Inspection,ENRIQUE MIRELES
2374,12016-70000-25263,BUILDING-Rough-Frame,1/31/2014,Not Ready for Inspection,ENRIQUE MIRELES
2375,12016-70000-25263,Final,1/31/2014,Not Ready for Inspection,ENRIQUE MIRELES
2376,12016-70000-25263,SGSOV-Seismic Gas S/O Valve,1/31/2014,SGSOV Not Required,ENRIQUE MIRELES
2377,12016-70000-25263,Smoke Detectors,1/31/2014,Not Ready for Inspection,ENRIQUE MIRELES
2378,12016-70000-25263,ELECTRICAL-Final,2/3/2014,Not Ready for Inspection,ENRIQUE MIRELES
2379,12016-70000-25263,BUILDING-Rough-Frame,3/17/2014,Approved,ENRIQUE MIRELES
2380,12016-70000-25263,Final,3/17/2014,OK to Issue CofO,ENRIQUE MIRELES
2381,12016-70000-25263,Smoke Detectors,3/17/2014,Approved,ENRIQUE MIRELES
2382,15043-10000-05897,Rough,1/15/2016,Approved,JOHN BARTON
2383,15043-10000-05897,Final,8/19/2016,Permit Finaled,STANLEY IZUMI
2384,13016-30000-25963,Underground Mechanical,3/26/2014,Approved,KENNETH NAGLE
2385,13016-30000-25963,PLUMBING-Rough,4/2/2014,Partial Approval,KENNETH NAGLE
2386,13016-30000-25963,BUILDING-Rough-Frame,4/3/2014,Partial Approval,KENNETH NAGLE
2387,13016-30000-25963,Rough-Elec/Plmb/HVAC,4/3/2014,Partial Approval,KENNETH NAGLE
2388,13016-30000-25963,Interior/Exterior Lathing,4/16/2014,Partial Approval,RICHARD SWETT
2389,13016-30000-25963,ELECTRICAL-Rough,5/5/2014,Partial Approval,DAVID LEE
2390,13016-30000-25963,PLUMBING-Rough,5/5/2014,Partial Approval,DAVID LEE
2391,13016-30000-25963,Rough-Elec/Plmb/HVAC,5/6/2014,Partial Approval,KENNETH NAGLE
2392,13016-30000-25963,Interior/Exterior Lathing,6/4/2014,Order to Comply Issued,KENNETH NAGLE
2393,13016-30000-25963,BUILDING-Rough-Frame,6/11/2014,Approved,KENNETH NAGLE
2394,13016-30000-25963,ELECTRICAL-Rough,6/11/2014,Approved,KENNETH NAGLE
2395,13016-30000-25963,HVAC-Rough,6/11/2014,Approved,KENNETH NAGLE
2396,13016-30000-25963,Insulation,6/11/2014,Approved,KENNETH NAGLE
2397,13016-30000-25963,PLUMBING-Rough,6/11/2014,Approved,KENNETH NAGLE
2398,13016-30000-25963,Final,7/10/2014,Permit Finaled,KENNETH NAGLE
2399,13016-30000-25963,SGSOV-Seismic Gas S/O Valve,7/10/2014,SGSOV Approved,KENNETH NAGLE
2400,13016-30000-25963,Smoke Detectors,7/10/2014,Approved,KENNETH NAGLE
2401,16016-20000-29127,BUILDING-Rough-Frame,2/8/2017,Partial Approval,RONALD COWAN
2402,16016-20000-29127,ELECTRICAL-Rough,2/8/2017,Not Ready for Inspection,RONALD COWAN
2403,16016-20000-29127,Footing/Foundation/Slab,2/8/2017,Approved,RONALD COWAN
2404,16016-20000-29127,PLUMBING-Rough,2/8/2017,Approved,RONALD COWAN
2405,16016-20000-29127,BUILDING-Rough-Frame,2/22/2017,Partial Approval,RAUL BARAJAS
2406,16016-20000-29127,Footing/Foundation/Slab,2/22/2017,Approved,RAUL BARAJAS
2407,16016-20000-29127,HVAC-Rough,2/22/2017,Not Ready for Inspection,RAUL BARAJAS
2408,16016-20000-29127,Insulation,2/22/2017,Approved,RAUL BARAJAS
2409,16016-20000-29127,PLUMBING-Rough,2/22/2017,Approved,RAUL BARAJAS
2410,16016-20000-29127,Drywall Nailing,3/6/2017,Approved,RONALD COWAN
2411,16016-20000-29127,Final,7/11/2017,Permit Finaled,RONALD COWAN
2412,16016-20000-29127,SGSOV-Seismic Gas S/O Valve,7/11/2017,SGSOV Approved,RONALD COWAN
2413,16016-20000-29127,Smoke Detectors,7/11/2017,Approved,RONALD COWAN
2414,14016-10000-22141,Footing/Foundation/Slab,12/9/2014,Approved,RONALD COWAN
2415,14016-10000-22141,BUILDING-Rough-Frame,12/29/2014,Approved,FRED HANNUM
2416,14016-10000-22141,ELECTRICAL-Rough,12/29/2014,Approved,FRED HANNUM
2417,14016-10000-22141,PLUMBING-Rough,12/29/2014,Approved,FRED HANNUM
2418,14016-10000-22141,Drywall Nailing,1/6/2015,Approved,PIERRE VEGA
2419,14016-10000-22141,Interior/Exterior Lathing,1/23/2015,Approved,FRED HANNUM
2420,14016-10000-22141,Final,3/4/2015,Permit Finaled,LUIS BARRALES
2421,14016-10000-22141,SGSOV-Seismic Gas S/O Valve,3/4/2015,SGSOV Approved,LUIS BARRALES
2422,14016-10000-22141,Smoke Detectors,3/4/2015,Approved,LUIS BARRALES
2423,14016-20000-11954,Footing/Foundation/Slab,7/1/2014,Approved,MARVIN GODFREY
2424,14016-20000-11954,BUILDING-Rough-Frame,2/6/2015,Approved,VINCENT COTTON
2425,14016-20000-11954,METHANE-Rough,2/6/2015,Approved,VINCENT COTTON
2426,14016-20000-11954,Service/Power Release,2/6/2015,Approved,VINCENT COTTON
2427,14016-20000-11954,ELECTRICAL-Rough,2/9/2015,Approved,DAVID HEINE
2428,14016-20000-11954,Drywall Nailing,2/19/2015,Approved,DAVID HEINE
2429,14016-20000-11954,Final,7/16/2015,Conditional Approval,NEWTON GERHARDT
2430,14016-20000-11954,SGSOV-Seismic Gas S/O Valve,7/16/2015,SGSOV Approved,NEWTON GERHARDT
2431,14016-20000-11954,Smoke Detectors,7/16/2015,Approved,NEWTON GERHARDT
2432,16016-20000-17381,BUILDING-Rough-Frame,8/11/2016,Partial Approval,BEAU COLLINS
2433,16016-20000-17381,Rough-Elec/Plmb/HVAC,8/11/2016,Partial Approval,BEAU COLLINS
2434,16016-20000-17381,Final,8/24/2016,Permit Finaled,BEAU COLLINS
2435,16016-20000-17381,Smoke Detectors,8/24/2016,Approved,BEAU COLLINS
2436,17016-20000-13899,Footing/Foundation/Slab,6/19/2017,Partial Approval,SALVADOR GONZALEZ
2437,17016-20000-13899,Final,12/6/2018,Not Ready for Inspection,ANDEY CHAPARRO
2438,17016-20000-13899,SGSOV-Seismic Gas S/O Valve,12/6/2018,SGSOV Approved,ANDEY CHAPARRO
2439,17016-20000-13899,Smoke Detectors,12/6/2018,Approved,ANDEY CHAPARRO
2440,17016-20000-13899,Final,12/20/2018,Not Ready for Inspection,AJA COLLAY
2441,17016-20000-13899,ELECTRICAL-Final,12/27/2018,Approved,ANDEY CHAPARRO
2442,17016-20000-13899,Final,12/27/2018,Permit Finaled,ANDEY CHAPARRO
2443,17016-20000-13899,HVAC-Final,12/27/2018,Approved,ANDEY CHAPARRO
2444,17016-20000-13899,PLUMBING-Final,12/27/2018,Approved,ANDEY CHAPARRO
2445,15014-30000-03700,Footing/Foundation/Slab,9/4/2015,Partial Approval,DAVID HEINE
2446,15014-30000-03700,Structural Steel Frame,9/4/2015,Not Ready for Inspection,DAVID HEINE
2447,15014-30000-03700,Excavation/Setback/Form/Re-Bar,9/15/2015,Partial Approval,DAVID HEINE
2448,15014-30000-03700,Structural Steel Frame,9/15/2015,Approved,DAVID HEINE
2449,15014-30000-03700,Floor/Roof Diaphrgm/Shear Wall,9/17/2015,Partial Approval,DAVID HEINE
2450,15014-30000-03700,Deputy Steel/Welding,9/22/2015,Approved,DAVID HEINE
2451,15014-30000-03700,Floor/Roof Diaphrgm/Shear Wall,9/22/2015,Partial Approval,DAVID HEINE
2452,15014-30000-03700,Wood Frame,9/22/2015,Partial Approval,DAVID HEINE
2453,15014-30000-03700,Footing/Foundation/Slab,11/9/2015,Partial Approval,RICHARD STEINBACH
2454,15014-30000-03700,BUILDING-Rough-Frame,11/17/2015,Approved,MARVIN GODFREY
2455,15014-30000-03700,Final,11/17/2015,Not Ready for Inspection,MARVIN GODFREY
2456,15014-30000-03700,Footing/Foundation/Slab,11/17/2015,Approved,MARVIN GODFREY
2457,15014-30000-03700,Green Building Final,11/17/2015,Approved,MARVIN GODFREY
2458,15014-30000-03700,Green Building Rough,11/17/2015,Approved,MARVIN GODFREY
2459,15014-30000-03700,SGSOV-Seismic Gas S/O Valve,11/17/2015,SGSOV Approved,MARVIN GODFREY
2460,15014-30000-03700,Smoke Detectors,11/17/2015,Approved,MARVIN GODFREY
2461,15014-30000-03700,Final,12/30/2015,OK to Issue CofO,MARVIN GODFREY
2462,14016-20000-21062,Light Gage Steel Frame,10/17/2014,Not Ready for Inspection,JACK KARGODORIAN
2463,14016-20000-21062,Light Gage Steel Frame,10/21/2014,Approved,JACK KARGODORIAN
2464,14016-20000-21062,Wood Frame,10/21/2014,Approved,JACK KARGODORIAN
2465,14016-20000-21062,Drywall Nailing,10/22/2014,Approved,JACK KARGODORIAN
2466,14016-20000-21062,Final,10/29/2014,Permit Finaled,JACK KARGODORIAN
2467,14016-20000-21062,Smoke Detectors,10/29/2014,Approved,JACK KARGODORIAN
2468,15030-10000-05572,Drainage Devices/Catch Basin,8/19/2016,Partial Approval,BRIAN OLSON
2469,15030-10000-05572,Approved Compaction Report,9/20/2016,Approved,BRIAN OLSON
2470,15030-10000-05572,Bottom/Toe,4/5/2017,Approved,BRIAN OLSON
2471,15030-10000-05572,Final,4/5/2017,Permit Finaled,BRIAN OLSON
2472,15030-10000-05572,Rough,4/5/2017,Approved,BRIAN OLSON
2473,13016-40000-01248,PLUMBING-Rough,2/6/2013,Approved,VINCENT SCIPIONI
2474,13016-40000-01248,Final,2/19/2013,Permit Finaled,VINCENT SCIPIONI
2475,13016-40000-01248,Smoke Detectors,2/19/2013,Approved,VINCENT SCIPIONI
2476,16030-10000-08225,Bottom/Toe,11/16/2016,Partial Approval,BARTON HOLMES
2477,16030-10000-08225,Deputy Grading,11/16/2016,Approved,PATRICK MISCHLICH
2478,16030-10000-08225,Excavation,11/16/2016,Approved,VASIL MIHALEV
2479,16030-10000-08225,Rough,11/16/2016,Partial Inspection,JOHN YAKUBYAN
2480,16030-10000-08225,Deputy Grading,11/17/2016,Approved,VASIL MIHALEV
2481,16030-10000-08225,Bottom/Toe,11/18/2016,Partial Approval,ROBERT HUGHES
2482,16030-10000-08225,Deputy Grading,11/18/2016,Approved,ROBERT HUGHES
2483,16030-10000-08225,Initial Grading,11/18/2016,Approved,ROBERT HUGHES
2484,16030-10000-08225,Bottom/Toe,11/21/2016,Conditional Approval,BARTON HOLMES
2485,16030-10000-08225,Bottom/Toe,11/22/2016,Conditional Approval,BARTON HOLMES
2486,16030-10000-08225,Final,11/22/2016,Not Ready for Inspection,BARTON HOLMES
2487,16030-10000-08225,Rough,11/22/2016,Not Ready for Inspection,BARTON HOLMES
2488,16030-10000-08225,Approved Compaction Report,12/19/2016,Approved,PATRICK MISCHLICH
2489,16030-10000-08225,Drainage Devices/Catch Basin,5/18/2017,Not Ready for Inspection,VASIL MIHALEV
2490,16030-10000-08225,Drainage Devices/Catch Basin,5/22/2017,Approved,VASIL MIHALEV
2491,16030-10000-08225,Bottom/Toe,3/8/2018,Approved,VASIL MIHALEV
2492,16030-10000-08225,Final,3/8/2018,Permit Finaled,VASIL MIHALEV
2493,16030-10000-08225,Rough,3/8/2018,Approved,VASIL MIHALEV
2494,14014-70000-03417,Footing/Foundation/Slab,1/7/2015,Corrections Issued,ROBERT MINASSIANS
2495,14014-70000-03417,Excavation/Setback/Form/Re-Bar,1/12/2015,Approved,ROBERT MINASSIANS
2496,14014-70000-03417,Footing/Foundation/Slab,1/12/2015,Approved,ROBERT MINASSIANS
2497,14014-70000-03417,BUILDING-Rough-Frame,1/23/2015,Partial Approval,ROBERT MINASSIANS
2498,14014-70000-03417,ELECTRICAL-Rough,1/23/2015,Not Ready for Inspection,ROBERT MINASSIANS
2499,14014-70000-03417,HVAC-Rough,1/23/2015,Not Ready for Inspection,ROBERT MINASSIANS
2500,14014-70000-03417,PLUMBING-Rough,1/23/2015,Not Ready for Inspection,ROBERT MINASSIANS
2501,14014-70000-03417,Insulation,1/27/2015,Not Ready for Inspection,ROBERT MINASSIANS
2502,14014-70000-03417,PLUMBING-Rough,1/27/2015,Partial Approval,ROBERT MINASSIANS
2503,14014-70000-03417,BUILDING-Rough-Frame,1/28/2015,Partial Approval,ROBERT MINASSIANS
2504,14014-70000-03417,Insulation,1/28/2015,Partial Approval,ROBERT MINASSIANS
2505,14014-70000-03417,Floor/Roof Diaphrgm/Shear Wall,1/29/2015,Partial Approval,ROBERT MINASSIANS
2506,14014-70000-03417,BUILDING-Rough-Frame,1/30/2015,Partial Approval,ROBERT MINASSIANS
2507,14014-70000-03417,Drywall Nailing,1/30/2015,Partial Approval,ROBERT MINASSIANS
